                               Labor Force Data by County, 1993 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN2903100000000   29     031   Cape Girardeau County, MO                         1993        33,790       31,798      1,992      5.9
CN2903300000000   29     033   Carroll County, MO                                1993         5,073        4,614        459      9.0
CN2903500000000   29     035   Carter County, MO                                 1993         2,443        2,150        293     12.0
CN2903700000000   29     037   Cass County, MO                                   1993        36,705       34,944      1,761      4.8
CN2903900000000   29     039   Cedar County, MO                                  1993         5,225        4,909        316      6.0
CN2904100000000   29     041   Chariton County, MO                               1993         4,036        3,662        374      9.3
CN2904300000000   29     043   Christian County, MO                              1993        20,762       19,587      1,175      5.7
CN2904500000000   29     045   Clark County, MO                                  1993         3,414        3,211        203      5.9
CN2904700000000   29     047   Clay County, MO                                   1993        92,090       88,397      3,693      4.0
CN2904900000000   29     049   Clinton County, MO                                1993         8,405        7,985        420      5.0
CN2905100000000   29     051   Cole County, MO                                   1993        35,356       33,807      1,549      4.4
CN2905300000000   29     053   Cooper County, MO                                 1993         8,138        7,589        549      6.7
CN2905500000000   29     055   Crawford County, MO                               1993         9,917        8,855      1,062     10.7
CN2905700000000   29     057   Dade County, MO                                   1993         3,055        2,842        213      7.0
CN2905900000000   29     059   Dallas County, MO                                 1993         5,932        5,381        551      9.3
CN2906100000000   29     061   Daviess County, MO                                1993         3,307        3,022        285      8.6
CN2906300000000   29     063   DeKalb County, MO                                 1993         3,843        3,581        262      6.8
CN2906500000000   29     065   Dent County, MO                                   1993         6,184        5,632        552      8.9
CN2906700000000   29     067   Douglas County, MO                                1993         5,544        5,176        368      6.6
CN2906900000000   29     069   Dunklin County, MO                                1993        13,474       12,074      1,400     10.4
CN2907100000000   29     071   Franklin County, MO                               1993        42,778       39,926      2,852      6.7
CN2907300000000   29     073   Gasconade County, MO                              1993         7,286        6,482        804     11.0
CN2907500000000   29     075   Gentry County, MO                                 1993         3,309        3,162        147      4.4
CN2907700000000   29     077   Greene County, MO                                 1993       118,438      112,176      6,262      5.3
CN2907900000000   29     079   Grundy County, MO                                 1993         5,055        4,735        320      6.3
CN2908100000000   29     081   Harrison County, MO                               1993         4,134        3,924        210      5.1
CN2908300000000   29     083   Henry County, MO                                  1993         9,551        8,734        817      8.6
CN2908500000000   29     085   Hickory County, MO                                1993         2,717        2,485        232      8.5
CN2908700000000   29     087   Holt County, MO                                   1993         2,842        2,679        163      5.7
CN2908900000000   29     089   Howard County, MO                                 1993         4,744        4,482        262      5.5
CN2909100000000   29     091   Howell County, MO                                 1993        16,190       14,973      1,217      7.5
CN2909300000000   29     093   Iron County, MO                                   1993         4,298        3,728        570     13.3
CN2909500000000   29     095   Jackson County, MO                                1993       339,403      320,005     19,398      5.7
CN2909700000000   29     097   Jasper County, MO                                 1993        48,691       45,889      2,802      5.8
CN2909900000000   29     099   Jefferson County, MO                              1993        93,777       88,038      5,739      6.1
CN2910100000000   29     101   Johnson County, MO                                1993        21,397       20,526        871      4.1
CN2910300000000   29     103   Knox County, MO                                   1993         1,854        1,746        108      5.8
CN2910500000000   29     105   Laclede County, MO                                1993        13,516       12,343      1,173      8.7
CN2910700000000   29     107   Lafayette County, MO                              1993        15,377       14,551        826      5.4
CN2910900000000   29     109   Lawrence County, MO                               1993        14,849       13,859        990      6.7
CN2911100000000   29     111   Lewis County, MO                                  1993         5,053        4,760        293      5.8
CN2911300000000   29     113   Lincoln County, MO                                1993        15,638       14,331      1,307      8.4
CN2911500000000   29     115   Linn County, MO                                   1993         6,900        6,138        762     11.0
CN2911700000000   29     117   Livingston County, MO                             1993         6,993        6,605        388      5.5
CN2911900000000   29     119   McDonald County, MO                               1993         6,977        6,483        494      7.1
CN2912100000000   29     121   Macon County, MO                                  1993         7,618        6,776        842     11.1
CN2912300000000   29     123   Madison County, MO                                1993         4,823        4,199        624     12.9
CN2912500000000   29     125   Maries County, MO                                 1993         4,100        3,792        308      7.5
CN2912700000000   29     127   Marion County, MO                                 1993        14,649       13,649      1,000      6.8
CN2912900000000   29     129   Mercer County, MO                                 1993         1,846        1,766         80      4.3
CN2913100000000   29     131   Miller County, MO                                 1993        10,632        9,491      1,141     10.7
CN2913300000000   29     133   Mississippi County, MO                            1993         6,075        5,389        686     11.3
CN2913500000000   29     135   Moniteau County, MO                               1993         6,549        6,102        447      6.8
CN2913700000000   29     137   Monroe County, MO                                 1993         4,077        3,773        304      7.5
CN2913900000000   29     139   Montgomery County, MO                             1993         5,620        5,204        416      7.4
CN2914100000000   29     141   Morgan County, MO                                 1993         7,491        6,790        701      9.4
CN2914300000000   29     143   New Madrid County, MO                             1993         8,522        7,673        849     10.0
CN2914500000000   29     145   Newton County, MO                                 1993        24,498       22,952      1,546      6.3
CN2914700000000   29     147   Nodaway County, MO                                1993        11,543       11,194        349      3.0
CN2914900000000   29     149   Oregon County, MO                                 1993         4,139        3,837        302      7.3
CN2915100000000   29     151   Osage County, MO                                  1993         6,624        6,315        309      4.7
CN2915300000000   29     153   Ozark County, MO                                  1993         3,875        3,603        272      7.0
CN2915500000000   29     155   Pemiscot County, MO                               1993         8,031        6,845      1,186     14.8
CN2915700000000   29     157   Perry County, MO                                  1993         9,718        9,101        617      6.3
CN2915900000000   29     159   Pettis County, MO                                 1993        19,138       17,454      1,684      8.8
CN2916100000000   29     161   Phelps County, MO                                 1993        17,712       16,536      1,176      6.6
CN2916300000000   29     163   Pike County, MO                                   1993         7,135        6,489        646      9.1
CN2916500000000   29     165   Platte County, MO                                 1993        37,664       36,342      1,322      3.5
CN2916700000000   29     167   Polk County, MO                                   1993        10,551        9,921        630      6.0
CN2916900000000   29     169   Pulaski County, MO                                1993        12,682       11,305      1,377     10.9
CN2917100000000   29     171   Putnam County, MO                                 1993         2,035        1,956         79      3.9
CN2917300000000   29     173   Ralls County, MO                                  1993         4,783        4,495        288      6.0
CN2917500000000   29     175   Randolph County, MO                               1993        10,484        9,525        959      9.1
CN2917700000000   29     177   Ray County, MO                                    1993        10,392        9,752        640      6.2
CN2917900000000   29     179   Reynolds County, MO                               1993         3,082        2,796        286      9.3
CN2918100000000   29     181   Ripley County, MO                                 1993         4,764        4,218        546     11.5
CN2918300000000   29     183   St. Charles County, MO                            1993       131,645      125,032      6,613      5.0
CN2918500000000   29     185   St. Clair County, MO                              1993         3,712        3,444        268      7.2
CN2918600000000   29     186   Ste. Genevieve County, MO                         1993         8,425        7,757        668      7.9
CN2918700000000   29     187   St. Francois County, MO                           1993        21,390       18,758      2,632     12.3
CN2918900000000   29     189   St. Louis County, MO                              1993       543,854      519,312     24,542      4.5
CN2919500000000   29     195   Saline County, MO                                 1993        11,212       10,474        738      6.6
CN2919700000000   29     197   Schuyler County, MO                               1993         2,289        2,133        156      6.8
CN2919900000000   29     199   Scotland County, MO                               1993         2,293        2,196         97      4.2
CN2920100000000   29     201   Scott County, MO                                  1993        19,037       17,517      1,520      8.0
CN2920300000000   29     203   Shannon County, MO                                1993         3,787        3,437        350      9.2
CN2920500000000   29     205   Shelby County, MO                                 1993         3,223        3,009        214      6.6
CN2920700000000   29     207   Stoddard County, MO                               1993        13,239       11,788      1,451     11.0
CN2920900000000   29     209   Stone County, MO                                  1993        12,845       11,423      1,422     11.1
CN2921100000000   29     211   Sullivan County, MO                               1993         2,706        2,562        144      5.3
CN2921300000000   29     213   Taney County, MO                                  1993        24,145       21,964      2,181      9.0
CN2921500000000   29     215   Texas County, MO                                  1993         9,933        8,346      1,587     16.0
CN2921700000000   29     217   Vernon County, MO                                 1993         8,449        7,999        450      5.3
CN2921900000000   29     219   Warren County, MO                                 1993        10,655        9,921        734      6.9
CN2922100000000   29     221   Washington County, MO                             1993         8,393        7,159      1,234     14.7
CN2922300000000   29     223   Wayne County, MO                                  1993         4,120        3,233        887     21.5
CN2922500000000   29     225   Webster County, MO                                1993        11,946       11,218        728      6.1
CN2922700000000   29     227   Worth County, MO                                  1993           966          908         58      6.0
CN2922900000000   29     229   Wright County, MO                                 1993         7,831        7,144        687      8.8
CN2951000000000   29     510   St. Louis city, MO                                1993       170,160      155,364     14,796      8.7
CN3000100000000   30     001   Beaverhead County, MT                             1993         4,640        4,390        250      5.4
CN3000300000000   30     003   Big Horn County, MT                               1993         5,024        4,390        634     12.6
CN3000500000000   30     005   Blaine County, MT                                 1993         2,802        2,558        244      8.7
CN3000700000000   30     007   Broadwater County, MT                             1993         1,792        1,714         78      4.4
CN3000900000000   30     009   Carbon County, MT                                 1993         3,880        3,655        225      5.8
CN3001100000000   30     011   Carter County, MT                                 1993           875          852         23      2.6
CN3001300000000   30     013   Cascade County, MT                                1993        35,865       33,618      2,247      6.3
CN3001500000000   30     015   Chouteau County, MT                               1993         2,522        2,468         54      2.1
CN3001700000000   30     017   Custer County, MT                                 1993         6,100        5,785        315      5.2
CN3001900000000   30     019   Daniels County, MT                                1993         1,130        1,109         21      1.9
CN3002100000000   30     021   Dawson County, MT                                 1993         4,847        4,667        180      3.7
CN3002300000000   30     023   Deer Lodge County, MT                             1993         4,175        3,776        399      9.6
CN3002500000000   30     025   Fallon County, MT                                 1993         1,519        1,457         62      4.1
CN3002700000000   30     027   Fergus County, MT                                 1993         5,736        5,415        321      5.6
CN3002900000000   30     029   Flathead County, MT                               1993        34,418       31,943      2,475      7.2
CN3003100000000   30     031   Gallatin County, MT                               1993        33,159       31,658      1,501      4.5
CN3003300000000   30     033   Garfield County, MT                               1993           879          865         14      1.6
CN3003500000000   30     035   Glacier County, MT                                1993         5,425        4,800        625     11.5
CN3003700000000   30     037   Golden Valley County, MT                          1993           475          453         22      4.6
CN3003900000000   30     039   Granite County, MT                                1993         1,313        1,211        102      7.8
CN3004100000000   30     041   Hill County, MT                                   1993         8,658        8,118        540      6.2
CN3004300000000   30     043   Jefferson County, MT                              1993         4,330        4,124        206      4.8
CN3004500000000   30     045   Judith Basin County, MT                           1993         1,045        1,008         37      3.5
CN3004700000000   30     047   Lake County, MT                                   1993        10,122        9,325        797      7.9
CN3004900000000   30     049   Lewis and Clark County, MT                        1993        26,806       25,440      1,366      5.1
CN3005100000000   30     051   Liberty County, MT                                1993           995          970         25      2.5
CN3005300000000   30     053   Lincoln County, MT                                1993         8,159        6,887      1,272     15.6
CN3005500000000   30     055   McCone County, MT                                 1993         1,121        1,085         36      3.2
CN3005700000000   30     057   Madison County, MT                                1993         3,341        3,215        126      3.8
CN3005900000000   30     059   Meagher County, MT                                1993           916          862         54      5.9
CN3006100000000   30     061   Mineral County, MT                                1993         1,642        1,487        155      9.4
CN3006300000000   30     063   Missoula County, MT                               1993        46,693       43,989      2,704      5.8
CN3006500000000   30     065   Musselshell County, MT                            1993         1,799        1,690        109      6.1
CN3006700000000   30     067   Park County, MT                                   1993         9,487        9,089        398      4.2
CN3006900000000   30     069   Petroleum County, MT                              1993           303          286         17      5.6
CN3007100000000   30     071   Phillips County, MT                               1993         2,416        2,322         94      3.9
CN3007300000000   30     073   Pondera County, MT                                1993         2,950        2,851         99      3.4
CN3007500000000   30     075   Powder River County, MT                           1993         1,165        1,137         28      2.4
CN3007700000000   30     077   Powell County, MT                                 1993         2,544        2,314        230      9.0
CN3007900000000   30     079   Prairie County, MT                                1993           655          628         27      4.1
CN3008100000000   30     081   Ravalli County, MT                                1993        13,886       12,691      1,195      8.6
CN3008300000000   30     083   Richland County, MT                               1993         5,375        4,991        384      7.1
CN3008500000000   30     085   Roosevelt County, MT                              1993         4,308        3,918        390      9.1
CN3008700000000   30     087   Rosebud County, MT                                1993         4,745        4,374        371      7.8
CN3008900000000   30     089   Sanders County, MT                                1993         3,844        3,367        477     12.4
CN3009100000000   30     091   Sheridan County, MT                               1993         2,107        2,071         36      1.7
CN3009300000000   30     093   Silver Bow County, MT                             1993        16,777       15,634      1,143      6.8
CN3009500000000   30     095   Stillwater County, MT                             1993         3,362        3,225        137      4.1
CN3009700000000   30     097   Sweet Grass County, MT                            1993         1,652        1,607         45      2.7
CN3009900000000   30     099   Teton County, MT                                  1993         2,791        2,726         65      2.3
CN3010100000000   30     101   Toole County, MT                                  1993         2,803        2,698        105      3.7
CN3010300000000   30     103   Treasure County, MT                               1993           459          441         18      3.9
CN3010500000000   30     105   Valley County, MT                                 1993         4,188        3,996        192      4.6
CN3010700000000   30     107   Wheatland County, MT                              1993         1,150        1,101         49      4.3
CN3010900000000   30     109   Wibaux County, MT                                 1993           557          537         20      3.6
CN3011100000000   30     111   Yellowstone County, MT                            1993        65,555       62,364      3,191      4.9
CN3100100000000   31     001   Adams County, NE                                  1993        15,459       15,184        275      1.8
CN3100300000000   31     003   Antelope County, NE                               1993         3,265        3,171         94      2.9
CN3100500000000   31     005   Arthur County, NE                                 1993           222          219          3      1.4
CN3100700000000   31     007   Banner County, NE                                 1993           423          418          5      1.2
CN3100900000000   31     009   Blaine County, NE                                 1993           342          327         15      4.4
CN3101100000000   31     011   Boone County, NE                                  1993         2,918        2,865         53      1.8
CN3101300000000   31     013   Box Butte County, NE                              1993         6,252        6,046        206      3.3
CN3101500000000   31     015   Boyd County, NE                                   1993         1,197        1,158         39      3.3
CN3101700000000   31     017   Brown County, NE                                  1993         1,789        1,727         62      3.5
CN3101900000000   31     019   Buffalo County, NE                                1993        22,812       22,242        570      2.5
CN3102100000000   31     021   Burt County, NE                                   1993         3,629        3,486        143      3.9
CN3102300000000   31     023   Butler County, NE                                 1993         4,029        3,904        125      3.1
CN3102500000000   31     025   Cass County, NE                                   1993        11,086       10,720        366      3.3
CN3102700000000   31     027   Cedar County, NE                                  1993         4,894        4,792        102      2.1
CN3102900000000   31     029   Chase County, NE                                  1993         1,906        1,860         46      2.4
CN3103100000000   31     031   Cherry County, NE                                 1993         3,291        3,224         67      2.0
CN3103300000000   31     033   Cheyenne County, NE                               1993         5,063        4,948        115      2.3
CN3103500000000   31     035   Clay County, NE                                   1993         3,416        3,345         71      2.1
CN3103700000000   31     037   Colfax County, NE                                 1993         4,703        4,612         91      1.9
CN3103900000000   31     039   Cuming County, NE                                 1993         5,144        5,041        103      2.0
CN3104100000000   31     041   Custer County, NE                                 1993         5,784        5,642        142      2.5
CN3104300000000   31     043   Dakota County, NE                                 1993         9,422        9,189        233      2.5
CN3104500000000   31     045   Dawes County, NE                                  1993         4,510        4,351        159      3.5
CN3104700000000   31     047   Dawson County, NE                                 1993        13,057       12,653        404      3.1
CN3104900000000   31     049   Deuel County, NE                                  1993         1,106        1,085         21      1.9
CN3105100000000   31     051   Dixon County, NE                                  1993         2,985        2,890         95      3.2
CN3105300000000   31     053   Dodge County, NE                                  1993        17,865       17,267        598      3.3
CN3105500000000   31     055   Douglas County, NE                                1993       235,522      228,147      7,375      3.1
CN3105700000000   31     057   Dundy County, NE                                  1993         1,255        1,236         19      1.5
CN3105900000000   31     059   Fillmore County, NE                               1993         3,281        3,205         76      2.3
CN3106100000000   31     061   Franklin County, NE                               1993         1,626        1,589         37      2.3
CN3106300000000   31     063   Frontier County, NE                               1993         1,535        1,506         29      1.9
CN3106500000000   31     065   Furnas County, NE                                 1993         2,573        2,522         51      2.0
CN3106700000000   31     067   Gage County, NE                                   1993        12,046       11,776        270      2.2
CN3106900000000   31     069   Garden County, NE                                 1993         1,085        1,066         19      1.8
CN3107100000000   31     071   Garfield County, NE                               1993         1,074        1,045         29      2.7
CN3107300000000   31     073   Gosper County, NE                                 1993         1,236        1,211         25      2.0
CN3107500000000   31     075   Grant County, NE                                  1993           386          382          4      1.0
CN3107700000000   31     077   Greeley County, NE                                1993         1,457        1,414         43      3.0
CN3107900000000   31     079   Hall County, NE                                   1993        29,621       28,931        690      2.3
CN3108100000000   31     081   Hamilton County, NE                               1993         5,101        5,015         86      1.7
CN3108300000000   31     083   Harlan County, NE                                 1993         1,763        1,724         39      2.2
CN3108500000000   31     085   Hayes County, NE                                  1993           504          489         15      3.0
CN3108700000000   31     087   Hitchcock County, NE                              1993         1,653        1,613         40      2.4
CN3108900000000   31     089   Holt County, NE                                   1993         6,389        6,210        179      2.8
CN3109100000000   31     091   Hooker County, NE                                 1993           410          401          9      2.2
CN3109300000000   31     093   Howard County, NE                                 1993         3,305        3,226         79      2.4
CN3109500000000   31     095   Jefferson County, NE                              1993         4,377        4,267        110      2.5
CN3109700000000   31     097   Johnson County, NE                                1993         2,400        2,333         67      2.8
CN3109900000000   31     099   Kearney County, NE                                1993         3,413        3,355         58      1.7
CN3110100000000   31     101   Keith County, NE                                  1993         4,368        4,234        134      3.1
CN3110300000000   31     103   Keya Paha County, NE                              1993           498          481         17      3.4
CN3110500000000   31     105   Kimball County, NE                                1993         2,125        2,071         54      2.5
CN3110700000000   31     107   Knox County, NE                                   1993         4,502        4,366        136      3.0
CN3110900000000   31     109   Lancaster County, NE                              1993       131,009      127,835      3,174      2.4
CN3111100000000   31     111   Lincoln County, NE                                1993        17,358       16,687        671      3.9
CN3111300000000   31     113   Logan County, NE                                  1993           447          440          7      1.6
CN3111500000000   31     115   Loup County, NE                                   1993           425          415         10      2.4
CN3111700000000   31     117   McPherson County, NE                              1993           300          296          4      1.3
CN3111900000000   31     119   Madison County, NE                                1993        18,773       18,252        521      2.8
CN3112100000000   31     121   Merrick County, NE                                1993         4,554        4,469         85      1.9
CN3112300000000   31     123   Morrill County, NE                                1993         2,744        2,619        125      4.6
CN3112500000000   31     125   Nance County, NE                                  1993         1,962        1,906         56      2.9
CN3112700000000   31     127   Nemaha County, NE                                 1993         3,897        3,737        160      4.1
CN3112900000000   31     129   Nuckolls County, NE                               1993         2,478        2,426         52      2.1
CN3113100000000   31     131   Otoe County, NE                                   1993         7,405        7,161        244      3.3
CN3113300000000   31     133   Pawnee County, NE                                 1993         1,504        1,462         42      2.8
CN3113500000000   31     135   Perkins County, NE                                1993         1,417        1,383         34      2.4
CN3113700000000   31     137   Phelps County, NE                                 1993         5,182        5,116         66      1.3
CN3113900000000   31     139   Pierce County, NE                                 1993         3,865        3,774         91      2.4
CN3114100000000   31     141   Platte County, NE                                 1993        16,911       16,510        401      2.4
CN3114300000000   31     143   Polk County, NE                                   1993         2,545        2,490         55      2.2
CN3114500000000   31     145   Red Willow County, NE                             1993         5,998        5,846        152      2.5
CN3114700000000   31     147   Richardson County, NE                             1993         4,789        4,610        179      3.7
CN3114900000000   31     149   Rock County, NE                                   1993           970          937         33      3.4
CN3115100000000   31     151   Saline County, NE                                 1993         6,864        6,756        108      1.6
CN3115300000000   31     153   Sarpy County, NE                                  1993        51,308       49,896      1,412      2.8
CN3115500000000   31     155   Saunders County, NE                               1993        10,428       10,156        272      2.6
CN3115700000000   31     157   Scotts Bluff County, NE                           1993        18,629       17,807        822      4.4
CN3115900000000   31     159   Seward County, NE                                 1993         8,967        8,764        203      2.3
CN3116100000000   31     161   Sheridan County, NE                               1993         2,989        2,923         66      2.2
CN3116300000000   31     163   Sherman County, NE                                1993         1,537        1,493         44      2.9
CN3116500000000   31     165   Sioux County, NE                                  1993           821          808         13      1.6
CN3116700000000   31     167   Stanton County, NE                                1993         3,208        3,126         82      2.6
CN3116900000000   31     169   Thayer County, NE                                 1993         3,214        3,147         67      2.1
CN3117100000000   31     171   Thomas County, NE                                 1993           417          393         24      5.8
CN3117300000000   31     173   Thurston County, NE                               1993         2,582        2,391        191      7.4
CN3117500000000   31     175   Valley County, NE                                 1993         2,732        2,667         65      2.4
CN3117700000000   31     177   Washington County, NE                             1993         9,569        9,339        230      2.4
CN3117900000000   31     179   Wayne County, NE                                  1993         5,636        5,476        160      2.8
CN3118100000000   31     181   Webster County, NE                                1993         1,825        1,788         37      2.0
CN3118300000000   31     183   Wheeler County, NE                                1993           434          422         12      2.8
CN3118500000000   31     185   York County, NE                                   1993         8,116        7,970        146      1.8
CN3200100000000   32     001   Churchill County, NV                              1993         8,615        7,875        740      8.6
CN3200300000000   32     003   Clark County, NV                                  1993       488,727      455,022     33,705      6.9
CN3200500000000   32     005   Douglas County, NV                                1993        16,662       15,455      1,207      7.2
CN3200700000000   32     007   Elko County, NV                                   1993        20,269       18,952      1,317      6.5
CN3200900000000   32     009   Esmeralda County, NV                              1993           762          683         79     10.4
CN3201100000000   32     011   Eureka County, NV                                 1993           811          752         59      7.3
CN3201300000000   32     013   Humboldt County, NV                               1993         8,147        7,701        446      5.5
CN3201500000000   32     015   Lander County, NV                                 1993         3,096        2,742        354     11.4
CN3201700000000   32     017   Lincoln County, NV                                1993         1,448        1,278        170     11.7
CN3201900000000   32     019   Lyon County, NV                                   1993        10,555        9,481      1,074     10.2
CN3202100000000   32     021   Mineral County, NV                                1993         3,117        2,843        274      8.8
CN3202300000000   32     023   Nye County, NV                                    1993        10,519        9,777        742      7.1
CN3202700000000   32     027   Pershing County, NV                               1993         2,105        1,976        129      6.1
CN3202900000000   32     029   Storey County, NV                                 1993         1,427        1,351         76      5.3
CN3203100000000   32     031   Washoe County, NV                                 1993       165,198      155,332      9,866      6.0
CN3203300000000   32     033   White Pine County, NV                             1993         3,614        3,164        450     12.5
CN3251000000000   32     510   Carson City, NV                                   1993        22,281       20,026      2,255     10.1
CN3300100000000   33     001   Belknap County, NH                                1993        26,671       24,947      1,724      6.5
CN3300300000000   33     003   Carroll County, NH                                1993        19,036       18,041        995      5.2
CN3300500000000   33     005   Cheshire County, NH                               1993        38,611       36,741      1,870      4.8
CN3300700000000   33     007   Coos County, NH                                   1993        17,437       15,854      1,583      9.1
CN3300900000000   33     009   Grafton County, NH                                1993        40,299       38,304      1,995      5.0
CN3301100000000   33     011   Hillsborough County, NH                           1993       190,904      178,884     12,020      6.3
CN3301300000000   33     013   Merrimack County, NH                              1993        66,826       63,802      3,024      4.5
CN3301500000000   33     015   Rockingham County, NH                             1993       143,133      132,737     10,396      7.3
CN3301700000000   33     017   Strafford County, NH                              1993        57,625       54,389      3,236      5.6
CN3301900000000   33     019   Sullivan County, NH                               1993        19,769       18,739      1,030      5.2
CN3400100000000   34     001   Atlantic County, NJ                               1993       122,533      110,609     11,924      9.7
CN3400300000000   34     003   Bergen County, NJ                                 1993       430,460      400,579     29,881      6.9
CN3400500000000   34     005   Burlington County, NJ                             1993       203,432      190,599     12,833      6.3
CN3400700000000   34     007   Camden County, NJ                                 1993       251,302      232,111     19,191      7.6
CN3400900000000   34     009   Cape May County, NJ                               1993        45,438       39,290      6,148     13.5
CN3401100000000   34     011   Cumberland County, NJ                             1993        64,069       56,554      7,515     11.7
CN3401300000000   34     013   Essex County, NJ                                  1993       377,782      341,992     35,790      9.5
CN3401500000000   34     015   Gloucester County, NJ                             1993       121,571      112,473      9,098      7.5
CN3401700000000   34     017   Hudson County, NJ                                 1993       280,512      251,362     29,150     10.4
CN3401900000000   34     019   Hunterdon County, NJ                              1993        61,529       58,724      2,805      4.6
CN3402100000000   34     021   Mercer County, NJ                                 1993       170,091      159,915     10,176      6.0
CN3402300000000   34     023   Middlesex County, NJ                              1993       377,632      351,149     26,483      7.0
CN3402500000000   34     025   Monmouth County, NJ                               1993       292,837      273,928     18,909      6.5
CN3402700000000   34     027   Morris County, NJ                                 1993       242,494      228,227     14,267      5.9
CN3402900000000   34     029   Ocean County, NJ                                  1993       195,618      181,483     14,135      7.2
CN3403100000000   34     031   Passaic County, NJ                                1993       230,441      206,579     23,862     10.4
CN3403300000000   34     033   Salem County, NJ                                  1993        30,922       28,661      2,261      7.3
CN3403500000000   34     035   Somerset County, NJ                               1993       145,962      138,619      7,343      5.0
CN3403700000000   34     037   Sussex County, NJ                                 1993        72,130       66,773      5,357      7.4
CN3403900000000   34     039   Union County, NJ                                  1993       261,134      239,382     21,752      8.3
CN3404100000000   34     041   Warren County, NJ                                 1993        48,296       44,802      3,494      7.2
CN3500100000000   35     001   Bernalillo County, NM                             1993       269,257      251,643     17,614      6.5
CN3500300000000   35     003   Catron County, NM                                 1993         1,182        1,050        132     11.2
CN3500500000000   35     005   Chaves County, NM                                 1993        24,564       22,745      1,819      7.4
CN3500600000000   35     006   Cibola County, NM                                 1993         8,889        7,767      1,122     12.6
CN3500700000000   35     007   Colfax County, NM                                 1993         6,322        5,816        506      8.0
CN3500900000000   35     009   Curry County, NM                                  1993        19,085       17,906      1,179      6.2
CN3501100000000   35     011   De Baca County, NM                                1993           935          879         56      6.0
CN3501300000000   35     013   Dona Ana County, NM                               1993        61,892       56,900      4,992      8.1
CN3501500000000   35     015   Eddy County, NM                                   1993        23,324       21,220      2,104      9.0
CN3501700000000   35     017   Grant County, NM                                  1993        11,490       10,470      1,020      8.9
CN3501900000000   35     019   Guadalupe County, NM                              1993         1,817        1,591        226     12.4
CN3502100000000   35     021   Harding County, NM                                1993           458          435         23      5.0
CN3502300000000   35     023   Hidalgo County, NM                                1993         2,852        2,674        178      6.2
CN3502500000000   35     025   Lea County, NM                                    1993        24,485       23,065      1,420      5.8
CN3502700000000   35     027   Lincoln County, NM                                1993         6,556        6,162        394      6.0
CN3502800000000   35     028   Los Alamos County, NM                             1993        11,040       10,905        135      1.2
CN3502900000000   35     029   Luna County, NM                                   1993         8,983        7,549      1,434     16.0
CN3503100000000   35     031   McKinley County, NM                               1993        24,329       22,579      1,750      7.2
CN3503300000000   35     033   Mora County, NM                                   1993         1,604        1,269        335     20.9
CN3503500000000   35     035   Otero County, NM                                  1993        19,291       17,719      1,572      8.1
CN3503700000000   35     037   Quay County, NM                                   1993         4,891        4,593        298      6.1
CN3503900000000   35     039   Rio Arriba County, NM                             1993        16,127       14,040      2,087     12.9
CN3504100000000   35     041   Roosevelt County, NM                              1993         6,769        6,431        338      5.0
CN3504300000000   35     043   Sandoval County, NM                               1993        33,677       31,750      1,927      5.7
CN3504500000000   35     045   San Juan County, NM                               1993        43,387       38,950      4,437     10.2
CN3504700000000   35     047   San Miguel County, NM                             1993        11,564       10,498      1,066      9.2
CN3504900000000   35     049   Santa Fe County, NM                               1993        60,989       58,727      2,262      3.7
CN3505100000000   35     051   Sierra County, NM                                 1993         3,613        3,434        179      5.0
CN3505300000000   35     053   Socorro County, NM                                1993         6,376        5,773        603      9.5
CN3505500000000   35     055   Taos County, NM                                   1993        12,119       10,277      1,842     15.2
CN3505700000000   35     057   Torrance County, NM                               1993         4,570        4,171        399      8.7
CN3505900000000   35     059   Union County, NM                                  1993         1,874        1,805         69      3.7
CN3506100000000   35     061   Valencia County, NM                               1993        22,259       20,833      1,426      6.4
CN3600100000000   36     001   Albany County, NY                                 1993       156,784      150,098      6,686      4.3
CN3600300000000   36     003   Allegany County, NY                               1993        22,849       20,863      1,986      8.7
CN3600500000000   36     005   Bronx County, NY                                  1993       453,967      398,787     55,180     12.2
CN3600700000000   36     007   Broome County, NY                                 1993       103,585       96,379      7,206      7.0
CN3600900000000   36     009   Cattaraugus County, NY                            1993        38,827       35,370      3,457      8.9
CN3601100000000   36     011   Cayuga County, NY                                 1993        38,163       35,478      2,685      7.0
CN3601300000000   36     013   Chautauqua County, NY                             1993        68,464       63,699      4,765      7.0
CN3601500000000   36     015   Chemung County, NY                                1993        42,902       40,447      2,455      5.7
CN3601700000000   36     017   Chenango County, NY                               1993        25,177       23,110      2,067      8.2
