                               Labor Force Data by County, 2004 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN2714100000000   27     141   Sherburne County, MN                              2004        45,229       43,016      2,213      4.9
CN2714300000000   27     143   Sibley County, MN                                 2004         8,940        8,502        438      4.9
CN2714500000000   27     145   Stearns County, MN                                2004        80,294       76,682      3,612      4.5
CN2714700000000   27     147   Steele County, MN                                 2004        19,701       18,808        893      4.5
CN2714900000000   27     149   Stevens County, MN                                2004         5,682        5,466        216      3.8
CN2715100000000   27     151   Swift County, MN                                  2004         5,441        5,171        270      5.0
CN2715300000000   27     153   Todd County, MN                                   2004        12,813       12,161        652      5.1
CN2715500000000   27     155   Traverse County, MN                               2004         1,961        1,876         85      4.3
CN2715700000000   27     157   Wabasha County, MN                                2004        12,726       12,177        549      4.3
CN2715900000000   27     159   Wadena County, MN                                 2004         6,699        6,273        426      6.4
CN2716100000000   27     161   Waseca County, MN                                 2004        10,658       10,179        479      4.5
CN2716300000000   27     163   Washington County, MN                             2004       124,381      119,443      4,938      4.0
CN2716500000000   27     165   Watonwan County, MN                               2004         5,905        5,638        267      4.5
CN2716700000000   27     167   Wilkin County, MN                                 2004         3,692        3,554        138      3.7
CN2716900000000   27     169   Winona County, MN                                 2004        28,100       26,891      1,209      4.3
CN2717100000000   27     171   Wright County, MN                                 2004        61,352       58,381      2,971      4.8
CN2717300000000   27     173   Yellow Medicine County, MN                        2004         5,544        5,264        280      5.1
CN2800100000000   28     001   Adams County, MS                                  2004        13,363       12,358      1,005      7.5
CN2800300000000   28     003   Alcorn County, MS                                 2004        15,933       14,876      1,057      6.6
CN2800500000000   28     005   Amite County, MS                                  2004         5,222        4,879        343      6.6
CN2800700000000   28     007   Attala County, MS                                 2004         7,853        7,235        618      7.9
CN2800900000000   28     009   Benton County, MS                                 2004         2,900        2,635        265      9.1
CN2801100000000   28     011   Bolivar County, MS                                2004        15,639       14,357      1,282      8.2
CN2801300000000   28     013   Calhoun County, MS                                2004         6,441        6,004        437      6.8
CN2801500000000   28     015   Carroll County, MS                                2004         4,817        4,531        286      5.9
CN2801700000000   28     017   Chickasaw County, MS                              2004         7,873        7,235        638      8.1
CN2801900000000   28     019   Choctaw County, MS                                2004         3,668        3,371        297      8.1
CN2802100000000   28     021   Claiborne County, MS                              2004         3,872        3,470        402     10.4
CN2802300000000   28     023   Clarke County, MS                                 2004         7,283        6,729        554      7.6
CN2802500000000   28     025   Clay County, MS                                   2004         8,871        8,052        819      9.2
CN2802700000000   28     027   Coahoma County, MS                                2004        11,262       10,246      1,016      9.0
CN2802900000000   28     029   Copiah County, MS                                 2004        12,628       11,772        856      6.8
CN2803100000000   28     031   Covington County, MS                              2004         8,899        8,411        488      5.5
CN2803300000000   28     033   DeSoto County, MS                                 2004        68,782       66,304      2,478      3.6
CN2803500000000   28     035   Forrest County, MS                                2004        35,467       33,527      1,940      5.5
CN2803700000000   28     037   Franklin County, MS                               2004         3,088        2,845        243      7.9
CN2803900000000   28     039   George County, MS                                 2004         8,515        7,755        760      8.9
CN2804100000000   28     041   Greene County, MS                                 2004         4,801        4,360        441      9.2
CN2804300000000   28     043   Grenada County, MS                                2004        10,137        9,499        638      6.3
CN2804500000000   28     045   Hancock County, MS                                2004        20,743       19,704      1,039      5.0
CN2804700000000   28     047   Harrison County, MS                               2004        92,456       87,809      4,647      5.0
CN2804900000000   28     049   Hinds County, MS                                  2004       124,260      117,391      6,869      5.5
CN2805100000000   28     051   Holmes County, MS                                 2004         6,867        6,116        751     10.9
CN2805300000000   28     053   Humphreys County, MS                              2004         4,398        4,014        384      8.7
CN2805500000000   28     055   Issaquena County, MS                              2004           803          721         82     10.2
CN2805700000000   28     057   Itawamba County, MS                               2004        10,494        9,882        612      5.8
CN2805900000000   28     059   Jackson County, MS                                2004        60,198       56,716      3,482      5.8
CN2806100000000   28     061   Jasper County, MS                                 2004         7,336        6,754        582      7.9
CN2806300000000   28     063   Jefferson County, MS                              2004         2,875        2,496        379     13.2
CN2806500000000   28     065   Jefferson Davis County, MS                        2004         5,375        4,961        414      7.7
CN2806700000000   28     067   Jones County, MS                                  2004        29,348       27,833      1,515      5.2
CN2806900000000   28     069   Kemper County, MS                                 2004         4,285        3,920        365      8.5
CN2807100000000   28     071   Lafayette County, MS                              2004        20,624       19,561      1,063      5.2
CN2807300000000   28     073   Lamar County, MS                                  2004        21,645       20,728        917      4.2
CN2807500000000   28     075   Lauderdale County, MS                             2004        33,806       31,583      2,223      6.6
CN2807700000000   28     077   Lawrence County, MS                               2004         5,276        4,918        358      6.8
CN2807900000000   28     079   Leake County, MS                                  2004         8,849        8,270        579      6.5
CN2808100000000   28     081   Lee County, MS                                    2004        38,352       36,200      2,152      5.6
CN2808300000000   28     083   Leflore County, MS                                2004        13,822       12,551      1,271      9.2
CN2808500000000   28     085   Lincoln County, MS                                2004        14,427       13,529        898      6.2
CN2808700000000   28     087   Lowndes County, MS                                2004        25,750       24,036      1,714      6.7
CN2808900000000   28     089   Madison County, MS                                2004        43,763       41,677      2,086      4.8
CN2809100000000   28     091   Marion County, MS                                 2004        10,497        9,796        701      6.7
CN2809300000000   28     093   Marshall County, MS                               2004        15,313       14,141      1,172      7.7
CN2809500000000   28     095   Monroe County, MS                                 2004        17,247       15,946      1,301      7.5
CN2809700000000   28     097   Montgomery County, MS                             2004         4,940        4,559        381      7.7
CN2809900000000   28     099   Neshoba County, MS                                2004        14,693       13,851        842      5.7
CN2810100000000   28     101   Newton County, MS                                 2004         9,825        9,277        548      5.6
CN2810300000000   28     103   Noxubee County, MS                                2004         4,487        3,948        539     12.0
CN2810500000000   28     105   Oktibbeha County, MS                              2004        19,945       18,824      1,121      5.6
CN2810700000000   28     107   Panola County, MS                                 2004        14,729       13,393      1,336      9.1
CN2810900000000   28     109   Pearl River County, MS                            2004        21,486       20,308      1,178      5.5
CN2811100000000   28     111   Perry County, MS                                  2004         5,174        4,796        378      7.3
CN2811300000000   28     113   Pike County, MS                                   2004        15,288       14,209      1,079      7.1
CN2811500000000   28     115   Pontotoc County, MS                               2004        13,283       12,598        685      5.2
CN2811700000000   28     117   Prentiss County, MS                               2004        11,886       11,035        851      7.2
CN2811900000000   28     119   Quitman County, MS                                2004         4,042        3,644        398      9.8
CN2812100000000   28     121   Rankin County, MS                                 2004        71,330       68,496      2,834      4.0
CN2812300000000   28     123   Scott County, MS                                  2004        13,065       12,399        666      5.1
CN2812500000000   28     125   Sharkey County, MS                                2004         2,652        2,371        281     10.6
CN2812700000000   28     127   Simpson County, MS                                2004        12,008       11,391        617      5.1
CN2812900000000   28     129   Smith County, MS                                  2004         6,953        6,583        370      5.3
CN2813100000000   28     131   Stone County, MS                                  2004         6,949        6,565        384      5.5
CN2813300000000   28     133   Sunflower County, MS                              2004        11,181       10,181      1,000      8.9
CN2813500000000   28     135   Tallahatchie County, MS                           2004         6,498        5,888        610      9.4
CN2813700000000   28     137   Tate County, MS                                   2004        11,859       11,156        703      5.9
CN2813900000000   28     139   Tippah County, MS                                 2004         9,501        8,849        652      6.9
CN2814100000000   28     141   Tishomingo County, MS                             2004         8,154        7,513        641      7.9
CN2814300000000   28     143   Tunica County, MS                                 2004         4,392        4,007        385      8.8
CN2814500000000   28     145   Union County, MS                                  2004        11,750       11,025        725      6.2
CN2814700000000   28     147   Walthall County, MS                               2004         5,803        5,406        397      6.8
CN2814900000000   28     149   Warren County, MS                                 2004        23,283       21,892      1,391      6.0
CN2815100000000   28     151   Washington County, MS                             2004        24,208       21,915      2,293      9.5
CN2815300000000   28     153   Wayne County, MS                                  2004         8,545        7,954        591      6.9
CN2815500000000   28     155   Webster County, MS                                2004         3,490        3,202        288      8.3
CN2815700000000   28     157   Wilkinson County, MS                              2004         3,696        3,378        318      8.6
CN2815900000000   28     159   Winston County, MS                                2004         7,902        7,306        596      7.5
CN2816100000000   28     161   Yalobusha County, MS                              2004         5,512        5,030        482      8.7
CN2816300000000   28     163   Yazoo County, MS                                  2004        10,357        9,469        888      8.6
CN2900100000000   29     001   Adair County, MO                                  2004        13,063       12,415        648      5.0
CN2900300000000   29     003   Andrew County, MO                                 2004         9,681        9,174        507      5.2
CN2900500000000   29     005   Atchison County, MO                               2004         3,333        3,178        155      4.7
CN2900700000000   29     007   Audrain County, MO                                2004        11,762       11,079        683      5.8
CN2900900000000   29     009   Barry County, MO                                  2004        17,147       16,259        888      5.2
CN2901100000000   29     011   Barton County, MO                                 2004         6,727        6,384        343      5.1
CN2901300000000   29     013   Bates County, MO                                  2004         7,996        7,419        577      7.2
CN2901500000000   29     015   Benton County, MO                                 2004         8,512        7,962        550      6.5
CN2901700000000   29     017   Bollinger County, MO                              2004         6,114        5,745        369      6.0
CN2901900000000   29     019   Boone County, MO                                  2004        83,107       79,880      3,227      3.9
CN2902100000000   29     021   Buchanan County, MO                               2004        45,101       42,306      2,795      6.2
CN2902300000000   29     023   Butler County, MO                                 2004        21,641       20,451      1,190      5.5
CN2902500000000   29     025   Caldwell County, MO                               2004         4,388        4,122        266      6.1
CN2902700000000   29     027   Callaway County, MO                               2004        22,607       21,530      1,077      4.8
CN2902900000000   29     029   Camden County, MO                                 2004        20,805       19,612      1,193      5.7
CN2903100000000   29     031   Cape Girardeau County, MO                         2004        39,551       37,733      1,818      4.6
CN2903300000000   29     033   Carroll County, MO                                2004         5,041        4,757        284      5.6
CN2903500000000   29     035   Carter County, MO                                 2004         2,947        2,747        200      6.8
CN2903700000000   29     037   Cass County, MO                                   2004        47,861       45,122      2,739      5.7
CN2903900000000   29     039   Cedar County, MO                                  2004         6,427        6,023        404      6.3
CN2904100000000   29     041   Chariton County, MO                               2004         4,305        4,053        252      5.9
CN2904300000000   29     043   Christian County, MO                              2004        35,349       33,686      1,663      4.7
CN2904500000000   29     045   Clark County, MO                                  2004         3,604        3,358        246      6.8
CN2904700000000   29     047   Clay County, MO                                   2004       109,429      103,970      5,459      5.0
CN2904900000000   29     049   Clinton County, MO                                2004        10,353        9,742        611      5.9
CN2905100000000   29     051   Cole County, MO                                   2004        40,192       38,563      1,629      4.1
CN2905300000000   29     053   Cooper County, MO                                 2004         8,825        8,375        450      5.1
CN2905500000000   29     055   Crawford County, MO                               2004        11,681       10,924        757      6.5
CN2905700000000   29     057   Dade County, MO                                   2004         3,873        3,669        204      5.3
CN2905900000000   29     059   Dallas County, MO                                 2004         7,361        6,915        446      6.1
CN2906100000000   29     061   Daviess County, MO                                2004         4,117        3,900        217      5.3
CN2906300000000   29     063   DeKalb County, MO                                 2004         5,018        4,705        313      6.2
CN2906500000000   29     065   Dent County, MO                                   2004         6,502        6,068        434      6.7
CN2906700000000   29     067   Douglas County, MO                                2004         6,183        5,809        374      6.0
CN2906900000000   29     069   Dunklin County, MO                                2004        14,882       13,780      1,102      7.4
CN2907100000000   29     071   Franklin County, MO                               2004        51,970       48,851      3,119      6.0
CN2907300000000   29     073   Gasconade County, MO                              2004         7,736        7,256        480      6.2
CN2907500000000   29     075   Gentry County, MO                                 2004         3,333        3,178        155      4.7
CN2907700000000   29     077   Greene County, MO                                 2004       134,460      128,148      6,312      4.7
CN2907900000000   29     079   Grundy County, MO                                 2004         4,971        4,686        285      5.7
CN2908100000000   29     081   Harrison County, MO                               2004         4,461        4,226        235      5.3
CN2908300000000   29     083   Henry County, MO                                  2004        10,872       10,125        747      6.9
CN2908500000000   29     085   Hickory County, MO                                2004         3,413        3,120        293      8.6
CN2908700000000   29     087   Holt County, MO                                   2004         2,603        2,471        132      5.1
CN2908900000000   29     089   Howard County, MO                                 2004         5,306        5,051        255      4.8
CN2909100000000   29     091   Howell County, MO                                 2004        19,675       18,631      1,044      5.3
CN2909300000000   29     093   Iron County, MO                                   2004         5,005        4,585        420      8.4
CN2909500000000   29     095   Jackson County, MO                                2004       338,905      314,985     23,920      7.1
CN2909700000000   29     097   Jasper County, MO                                 2004        54,621       51,704      2,917      5.3
CN2909900000000   29     099   Jefferson County, MO                              2004       114,381      107,728      6,653      5.8
CN2910100000000   29     101   Johnson County, MO                                2004        25,164       23,893      1,271      5.1
CN2910300000000   29     103   Knox County, MO                                   2004         2,354        2,255         99      4.2
CN2910500000000   29     105   Laclede County, MO                                2004        16,847       15,594      1,253      7.4
CN2910700000000   29     107   Lafayette County, MO                              2004        16,747       15,769        978      5.8
CN2910900000000   29     109   Lawrence County, MO                               2004        18,679       17,764        915      4.9
CN2911100000000   29     111   Lewis County, MO                                  2004         5,577        5,298        279      5.0
CN2911300000000   29     113   Lincoln County, MO                                2004        23,587       22,184      1,403      5.9
CN2911500000000   29     115   Linn County, MO                                   2004         6,945        6,427        518      7.5
CN2911700000000   29     117   Livingston County, MO                             2004         7,193        6,819        374      5.2
CN2911900000000   29     119   McDonald County, MO                               2004        11,662       11,061        601      5.2
CN2912100000000   29     121   Macon County, MO                                  2004         8,296        7,846        450      5.4
CN2912300000000   29     123   Madison County, MO                                2004         5,934        5,553        381      6.4
CN2912500000000   29     125   Maries County, MO                                 2004         4,721        4,480        241      5.1
CN2912700000000   29     127   Marion County, MO                                 2004        14,597       13,771        826      5.7
CN2912900000000   29     129   Mercer County, MO                                 2004         1,762        1,670         92      5.2
CN2913100000000   29     131   Miller County, MO                                 2004        12,862       12,037        825      6.4
CN2913300000000   29     133   Mississippi County, MO                            2004         6,159        5,695        464      7.5
CN2913500000000   29     135   Moniteau County, MO                               2004         7,571        7,208        363      4.8
CN2913700000000   29     137   Monroe County, MO                                 2004         4,573        4,297        276      6.0
CN2913900000000   29     139   Montgomery County, MO                             2004         6,388        5,984        404      6.3
CN2914100000000   29     141   Morgan County, MO                                 2004         9,533        8,908        625      6.6
CN2914300000000   29     143   New Madrid County, MO                             2004         8,670        7,946        724      8.4
CN2914500000000   29     145   Newton County, MO                                 2004        27,660       26,131      1,529      5.5
CN2914700000000   29     147   Nodaway County, MO                                2004        12,624       12,142        482      3.8
CN2914900000000   29     149   Oregon County, MO                                 2004         4,268        4,027        241      5.6
CN2915100000000   29     151   Osage County, MO                                  2004         7,491        7,144        347      4.6
CN2915300000000   29     153   Ozark County, MO                                  2004         4,406        4,135        271      6.2
CN2915500000000   29     155   Pemiscot County, MO                               2004         7,913        7,217        696      8.8
CN2915700000000   29     157   Perry County, MO                                  2004        10,378        9,953        425      4.1
CN2915900000000   29     159   Pettis County, MO                                 2004        20,700       19,482      1,218      5.9
CN2916100000000   29     161   Phelps County, MO                                 2004        22,739       21,687      1,052      4.6
CN2916300000000   29     163   Pike County, MO                                   2004         8,925        8,432        493      5.5
CN2916500000000   29     165   Platte County, MO                                 2004        46,711       44,523      2,188      4.7
CN2916700000000   29     167   Polk County, MO                                   2004        13,583       12,852        731      5.4
CN2916900000000   29     169   Pulaski County, MO                                2004        17,505       16,493      1,012      5.8
CN2917100000000   29     171   Putnam County, MO                                 2004         2,533        2,409        124      4.9
CN2917300000000   29     173   Ralls County, MO                                  2004         5,575        5,241        334      6.0
CN2917500000000   29     175   Randolph County, MO                               2004        12,906       12,194        712      5.5
CN2917700000000   29     177   Ray County, MO                                    2004        11,855       11,099        756      6.4
CN2917900000000   29     179   Reynolds County, MO                               2004         2,720        2,496        224      8.2
CN2918100000000   29     181   Ripley County, MO                                 2004         6,482        6,073        409      6.3
CN2918300000000   29     183   St. Charles County, MO                            2004       181,213      172,932      8,281      4.6
CN2918500000000   29     185   St. Clair County, MO                              2004         4,507        4,206        301      6.7
CN2918600000000   29     186   Ste. Genevieve County, MO                         2004         9,387        8,852        535      5.7
CN2918700000000   29     187   St. Francois County, MO                           2004        27,838       25,851      1,987      7.1
CN2918900000000   29     189   St. Louis County, MO                              2004       539,287      508,811     30,476      5.7
CN2919500000000   29     195   Saline County, MO                                 2004        11,928       11,305        623      5.2
CN2919700000000   29     197   Schuyler County, MO                               2004         2,209        2,072        137      6.2
CN2919900000000   29     199   Scotland County, MO                               2004         2,474        2,372        102      4.1
CN2920100000000   29     201   Scott County, MO                                  2004        20,830       19,564      1,266      6.1
CN2920300000000   29     203   Shannon County, MO                                2004         4,004        3,660        344      8.6
CN2920500000000   29     205   Shelby County, MO                                 2004         3,215        3,027        188      5.8
CN2920700000000   29     207   Stoddard County, MO                               2004        15,905       14,945        960      6.0
CN2920900000000   29     209   Stone County, MO                                  2004        15,775       14,424      1,351      8.6
CN2921100000000   29     211   Sullivan County, MO                               2004         3,247        3,032        215      6.6
CN2921300000000   29     213   Taney County, MO                                  2004        25,016       22,712      2,304      9.2
CN2921500000000   29     215   Texas County, MO                                  2004        10,887       10,123        764      7.0
CN2921700000000   29     217   Vernon County, MO                                 2004        10,315        9,761        554      5.4
CN2921900000000   29     219   Warren County, MO                                 2004        14,855       14,022        833      5.6
CN2922100000000   29     221   Washington County, MO                             2004         9,960        9,078        882      8.9
CN2922300000000   29     223   Wayne County, MO                                  2004         5,720        5,299        421      7.4
CN2922500000000   29     225   Webster County, MO                                2004        16,222       15,398        824      5.1
CN2922700000000   29     227   Worth County, MO                                  2004         1,186        1,133         53      4.5
CN2922900000000   29     229   Wright County, MO                                 2004         8,278        7,725        553      6.7
CN2951000000000   29     510   St. Louis city, MO                                2004       161,678      147,154     14,524      9.0
CN3000100000000   30     001   Beaverhead County, MT                             2004         4,985        4,803        182      3.7
CN3000300000000   30     003   Big Horn County, MT                               2004         5,013        4,558        455      9.1
CN3000500000000   30     005   Blaine County, MT                                 2004         2,816        2,690        126      4.5
CN3000700000000   30     007   Broadwater County, MT                             2004         2,261        2,165         96      4.2
CN3000900000000   30     009   Carbon County, MT                                 2004         5,246        5,034        212      4.0
CN3001100000000   30     011   Carter County, MT                                 2004           706          683         23      3.3
CN3001300000000   30     013   Cascade County, MT                                2004        38,501       36,874      1,627      4.2
CN3001500000000   30     015   Chouteau County, MT                               2004         2,599        2,512         87      3.3
CN3001700000000   30     017   Custer County, MT                                 2004         5,701        5,467        234      4.1
CN3001900000000   30     019   Daniels County, MT                                2004           810          777         33      4.1
CN3002100000000   30     021   Dawson County, MT                                 2004         4,249        4,078        171      4.0
CN3002300000000   30     023   Deer Lodge County, MT                             2004         3,899        3,648        251      6.4
CN3002500000000   30     025   Fallon County, MT                                 2004         1,603        1,556         47      2.9
CN3002700000000   30     027   Fergus County, MT                                 2004         5,810        5,512        298      5.1
CN3002900000000   30     029   Flathead County, MT                               2004        41,555       39,247      2,308      5.6
CN3003100000000   30     031   Gallatin County, MT                               2004        44,559       43,022      1,537      3.4
CN3003300000000   30     033   Garfield County, MT                               2004           657          633         24      3.7
CN3003500000000   30     035   Glacier County, MT                                2004         5,888        5,415        473      8.0
CN3003700000000   30     037   Golden Valley County, MT                          2004           489          460         29      5.9
CN3003900000000   30     039   Granite County, MT                                2004         1,294        1,223         71      5.5
CN3004100000000   30     041   Hill County, MT                                   2004         7,970        7,616        354      4.4
CN3004300000000   30     043   Jefferson County, MT                              2004         5,495        5,257        238      4.3
CN3004500000000   30     045   Judith Basin County, MT                           2004         1,097        1,051         46      4.2
CN3004700000000   30     047   Lake County, MT                                   2004        11,584       10,895        689      5.9
CN3004900000000   30     049   Lewis and Clark County, MT                        2004        30,800       29,591      1,209      3.9
CN3005100000000   30     051   Liberty County, MT                                2004           877          841         36      4.1
CN3005300000000   30     053   Lincoln County, MT                                2004         7,676        6,913        763      9.9
CN3005500000000   30     055   McCone County, MT                                 2004         1,015          986         29      2.9
CN3005700000000   30     057   Madison County, MT                                2004         3,583        3,435        148      4.1
CN3005900000000   30     059   Meagher County, MT                                2004           927          873         54      5.8
CN3006100000000   30     061   Mineral County, MT                                2004         1,914        1,797        117      6.1
CN3006300000000   30     063   Missoula County, MT                               2004        56,917       54,642      2,275      4.0
CN3006500000000   30     065   Musselshell County, MT                            2004         2,099        1,974        125      6.0
CN3006700000000   30     067   Park County, MT                                   2004         8,786        8,390        396      4.5
CN3006900000000   30     069   Petroleum County, MT                              2004           220          208         12      5.5
CN3007100000000   30     071   Phillips County, MT                               2004         2,150        2,054         96      4.5
CN3007300000000   30     073   Pondera County, MT                                2004         2,689        2,543        146      5.4
CN3007500000000   30     075   Powder River County, MT                           2004           924          886         38      4.1
CN3007700000000   30     077   Powell County, MT                                 2004         2,670        2,505        165      6.2
CN3007900000000   30     079   Prairie County, MT                                2004           564          535         29      5.1
CN3008100000000   30     081   Ravalli County, MT                                2004        18,100       17,100      1,000      5.5
CN3008300000000   30     083   Richland County, MT                               2004         4,877        4,705        172      3.5
CN3008500000000   30     085   Roosevelt County, MT                              2004         4,088        3,826        262      6.4
CN3008700000000   30     087   Rosebud County, MT                                2004         4,278        4,056        222      5.2
CN3008900000000   30     089   Sanders County, MT                                2004         4,634        4,312        322      6.9
CN3009100000000   30     091   Sheridan County, MT                               2004         1,788        1,719         69      3.9
CN3009300000000   30     093   Silver Bow County, MT                             2004        17,165       16,332        833      4.9
CN3009500000000   30     095   Stillwater County, MT                             2004         4,486        4,321        165      3.7
CN3009700000000   30     097   Sweet Grass County, MT                            2004         2,633        2,574         59      2.2
CN3009900000000   30     099   Teton County, MT                                  2004         2,972        2,855        117      3.9
CN3010100000000   30     101   Toole County, MT                                  2004         2,564        2,477         87      3.4
CN3010300000000   30     103   Treasure County, MT                               2004           415          396         19      4.6
CN3010500000000   30     105   Valley County, MT                                 2004         3,719        3,562        157      4.2
CN3010700000000   30     107   Wheatland County, MT                              2004         1,045          998         47      4.5
CN3010900000000   30     109   Wibaux County, MT                                 2004           513          494         19      3.7
CN3011100000000   30     111   Yellowstone County, MT                            2004        76,346       73,596      2,750      3.6
CN3100100000000   31     001   Adams County, NE                                  2004        17,061       16,409        652      3.8
CN3100300000000   31     003   Antelope County, NE                               2004         3,945        3,812        133      3.4
CN3100500000000   31     005   Arthur County, NE                                 2004           238          228         10      4.2
CN3100700000000   31     007   Banner County, NE                                 2004           410          396         14      3.4
CN3100900000000   31     009   Blaine County, NE                                 2004           286          276         10      3.5
CN3101100000000   31     011   Boone County, NE                                  2004         3,230        3,126        104      3.2
CN3101300000000   31     013   Box Butte County, NE                              2004         5,606        5,380        226      4.0
CN3101500000000   31     015   Boyd County, NE                                   2004         1,202        1,164         38      3.2
CN3101700000000   31     017   Brown County, NE                                  2004         1,923        1,858         65      3.4
CN3101900000000   31     019   Buffalo County, NE                                2004        26,866       26,084        782      2.9
CN3102100000000   31     021   Burt County, NE                                   2004         3,973        3,766        207      5.2
CN3102300000000   31     023   Butler County, NE                                 2004         4,747        4,550        197      4.1
CN3102500000000   31     025   Cass County, NE                                   2004        14,056       13,476        580      4.1
CN3102700000000   31     027   Cedar County, NE                                  2004         5,096        4,950        146      2.9
CN3102900000000   31     029   Chase County, NE                                  2004         2,194        2,130         64      2.9
CN3103100000000   31     031   Cherry County, NE                                 2004         3,754        3,663         91      2.4
CN3103300000000   31     033   Cheyenne County, NE                               2004         5,098        4,939        159      3.1
CN3103500000000   31     035   Clay County, NE                                   2004         3,298        3,181        117      3.5
CN3103700000000   31     037   Colfax County, NE                                 2004         5,972        5,784        188      3.1
CN3103900000000   31     039   Cuming County, NE                                 2004         5,558        5,396        162      2.9
CN3104100000000   31     041   Custer County, NE                                 2004         6,243        6,051        192      3.1
CN3104300000000   31     043   Dakota County, NE                                 2004        10,618       10,143        475      4.5
CN3104500000000   31     045   Dawes County, NE                                  2004         4,768        4,613        155      3.3
CN3104700000000   31     047   Dawson County, NE                                 2004        12,575       12,042        533      4.2
CN3104900000000   31     049   Deuel County, NE                                  2004         1,082        1,050         32      3.0
CN3105100000000   31     051   Dixon County, NE                                  2004         3,122        3,012        110      3.5
CN3105300000000   31     053   Dodge County, NE                                  2004        19,867       18,947        920      4.6
CN3105500000000   31     055   Douglas County, NE                                2004       265,610      253,662     11,948      4.5
CN3105700000000   31     057   Dundy County, NE                                  2004         1,176        1,132         44      3.7
CN3105900000000   31     059   Fillmore County, NE                               2004         3,377        3,256        121      3.6
CN3106100000000   31     061   Franklin County, NE                               2004         1,944        1,880         64      3.3
CN3106300000000   31     063   Frontier County, NE                               2004         1,785        1,733         52      2.9
CN3106500000000   31     065   Furnas County, NE                                 2004         2,554        2,467         87      3.4
CN3106700000000   31     067   Gage County, NE                                   2004        12,947       12,373        574      4.4
CN3106900000000   31     069   Garden County, NE                                 2004         1,087        1,046         41      3.8
CN3107100000000   31     071   Garfield County, NE                               2004         1,079        1,043         36      3.3
CN3107300000000   31     073   Gosper County, NE                                 2004         1,106        1,064         42      3.8
CN3107500000000   31     075   Grant County, NE                                  2004           419          408         11      2.6
CN3107700000000   31     077   Greeley County, NE                                2004         1,449        1,394         55      3.8
CN3107900000000   31     079   Hall County, NE                                   2004        30,092       28,638      1,454      4.8
CN3108100000000   31     081   Hamilton County, NE                               2004         5,346        5,177        169      3.2
CN3108300000000   31     083   Harlan County, NE                                 2004         1,846        1,787         59      3.2
CN3108500000000   31     085   Hayes County, NE                                  2004           556          535         21      3.8
CN3108700000000   31     087   Hitchcock County, NE                              2004         1,534        1,474         60      3.9
CN3108900000000   31     089   Holt County, NE                                   2004         6,299        6,108        191      3.0
CN3109100000000   31     091   Hooker County, NE                                 2004           431          417         14      3.2
CN3109300000000   31     093   Howard County, NE                                 2004         3,696        3,543        153      4.1
CN3109500000000   31     095   Jefferson County, NE                              2004         4,367        4,182        185      4.2
CN3109700000000   31     097   Johnson County, NE                                2004         3,116        3,007        109      3.5
CN3109900000000   31     099   Kearney County, NE                                2004         3,924        3,811        113      2.9
CN3110100000000   31     101   Keith County, NE                                  2004         4,860        4,699        161      3.3
CN3110300000000   31     103   Keya Paha County, NE                              2004           440          426         14      3.2
CN3110500000000   31     105   Kimball County, NE                                2004         2,177        2,113         64      2.9
CN3110700000000   31     107   Knox County, NE                                   2004         4,965        4,790        175      3.5
CN3110900000000   31     109   Lancaster County, NE                              2004       155,676      150,248      5,428      3.5
CN3111100000000   31     111   Lincoln County, NE                                2004        20,976       20,242        734      3.5
CN3111300000000   31     113   Logan County, NE                                  2004           440          427         13      3.0
CN3111500000000   31     115   Loup County, NE                                   2004           349          335         14      4.0
CN3111700000000   31     117   McPherson County, NE                              2004           304          299          5      1.6
CN3111900000000   31     119   Madison County, NE                                2004        20,629       19,818        811      3.9
CN3112100000000   31     121   Merrick County, NE                                2004         4,317        4,138        179      4.1
CN3112300000000   31     123   Morrill County, NE                                2004         2,822        2,728         94      3.3
CN3112500000000   31     125   Nance County, NE                                  2004         2,027        1,936         91      4.5
CN3112700000000   31     127   Nemaha County, NE                                 2004         3,513        3,354        159      4.5
CN3112900000000   31     129   Nuckolls County, NE                               2004         2,451        2,372         79      3.2
CN3113100000000   31     131   Otoe County, NE                                   2004         8,812        8,452        360      4.1
CN3113300000000   31     133   Pawnee County, NE                                 2004         1,669        1,607         62      3.7
CN3113500000000   31     135   Perkins County, NE                                2004         1,661        1,618         43      2.6
CN3113700000000   31     137   Phelps County, NE                                 2004         5,277        5,104        173      3.3
