                               Labor Force Data by County, 2010 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN1331100000000   13     311   White County, GA                                  2010        12,941       11,603      1,338     10.3
CN1331300000000   13     313   Whitfield County, GA                              2010        47,771       42,030      5,741     12.0
CN1331500000000   13     315   Wilcox County, GA                                 2010         2,943        2,573        370     12.6
CN1331700000000   13     317   Wilkes County, GA                                 2010         4,030        3,491        539     13.4
CN1331900000000   13     319   Wilkinson County, GA                              2010         3,856        3,307        549     14.2
CN1332100000000   13     321   Worth County, GA                                  2010         9,810        8,607      1,203     12.3
CN1500100000000   15     001   Hawaii County, HI                                 2010        88,539       79,996      8,543      9.6
CN1500300000000   15     003   Honolulu County/city, HI                          2010       445,120      418,973     26,147      5.9
CN1500700000000   15     007   Kauai County, HI                                  2010        34,970       31,983      2,987      8.5
CN1500900000000   15     009   Maui County, HI                                   2010        79,920       73,258      6,662      8.3
CN1600100000000   16     001   Ada County, ID                                    2010       197,285      181,222     16,063      8.1
CN1600300000000   16     003   Adams County, ID                                  2010         1,856        1,521        335     18.0
CN1600500000000   16     005   Bannock County, ID                                2010        41,151       37,947      3,204      7.8
CN1600700000000   16     007   Bear Lake County, ID                              2010         2,887        2,679        208      7.2
CN1600900000000   16     009   Benewah County, ID                                2010         4,208        3,649        559     13.3
CN1601100000000   16     011   Bingham County, ID                                2010        22,875       21,276      1,599      7.0
CN1601300000000   16     013   Blaine County, ID                                 2010        11,972       10,846      1,126      9.4
CN1601500000000   16     015   Boise County, ID                                  2010         3,054        2,736        318     10.4
CN1601700000000   16     017   Bonner County, ID                                 2010        19,521       17,040      2,481     12.7
CN1601900000000   16     019   Bonneville County, ID                             2010        49,159       45,843      3,316      6.7
CN1602100000000   16     021   Boundary County, ID                               2010         5,372        4,664        708     13.2
CN1602300000000   16     023   Butte County, ID                                  2010         1,354        1,259         95      7.0
CN1602500000000   16     025   Camas County, ID                                  2010           644          563         81     12.6
CN1602700000000   16     027   Canyon County, ID                                 2010        84,900       75,463      9,437     11.1
CN1602900000000   16     029   Caribou County, ID                                2010         3,845        3,553        292      7.6
CN1603100000000   16     031   Cassia County, ID                                 2010        11,127       10,363        764      6.9
CN1603300000000   16     033   Clark County, ID                                  2010           537          488         49      9.1
CN1603500000000   16     035   Clearwater County, ID                             2010         3,420        2,932        488     14.3
CN1603700000000   16     037   Custer County, ID                                 2010         2,297        2,114        183      8.0
CN1603900000000   16     039   Elmore County, ID                                 2010        11,413       10,447        966      8.5
CN1604100000000   16     041   Franklin County, ID                               2010         6,205        5,888        317      5.1
CN1604300000000   16     043   Fremont County, ID                                2010         6,759        6,184        575      8.5
CN1604500000000   16     045   Gem County, ID                                    2010         7,696        6,827        869     11.3
CN1604700000000   16     047   Gooding County, ID                                2010         8,506        7,890        616      7.2
CN1604900000000   16     049   Idaho County, ID                                  2010         6,660        5,845        815     12.2
CN1605100000000   16     051   Jefferson County, ID                              2010        12,625       11,762        863      6.8
CN1605300000000   16     053   Jerome County, ID                                 2010        11,016       10,155        861      7.8
CN1605500000000   16     055   Kootenai County, ID                               2010        68,944       61,560      7,384     10.7
CN1605700000000   16     057   Latah County, ID                                  2010        19,308       18,066      1,242      6.4
CN1605900000000   16     059   Lemhi County, ID                                  2010         3,780        3,402        378     10.0
CN1606100000000   16     061   Lewis County, ID                                  2010         1,573        1,471        102      6.5
CN1606300000000   16     063   Lincoln County, ID                                2010         2,715        2,363        352     13.0
CN1606500000000   16     065   Madison County, ID                                2010        17,513       16,604        909      5.2
CN1606700000000   16     067   Minidoka County, ID                               2010        10,478        9,725        753      7.2
CN1606900000000   16     069   Nez Perce County, ID                              2010        20,116       18,811      1,305      6.5
CN1607100000000   16     071   Oneida County, ID                                 2010         2,009        1,892        117      5.8
CN1607300000000   16     073   Owyhee County, ID                                 2010         5,062        4,856        206      4.1
CN1607500000000   16     075   Payette County, ID                                2010        11,166       10,102      1,064      9.5
CN1607700000000   16     077   Power County, ID                                  2010         3,876        3,528        348      9.0
CN1607900000000   16     079   Shoshone County, ID                               2010         5,482        4,632        850     15.5
CN1608100000000   16     081   Teton County, ID                                  2010         5,452        5,036        416      7.6
CN1608300000000   16     083   Twin Falls County, ID                             2010        36,893       33,836      3,057      8.3
CN1608500000000   16     085   Valley County, ID                                 2010         4,696        3,970        726     15.5
CN1608700000000   16     087   Washington County, ID                             2010         4,735        4,253        482     10.2
CN1700100000000   17     001   Adams County, IL                                  2010        34,827       32,120      2,707      7.8
CN1700300000000   17     003   Alexander County, IL                              2010         2,967        2,615        352     11.9
CN1700500000000   17     005   Bond County, IL                                   2010         8,525        7,657        868     10.2
CN1700700000000   17     007   Boone County, IL                                  2010        27,346       23,540      3,806     13.9
CN1700900000000   17     009   Brown County, IL                                  2010         2,581        2,400        181      7.0
CN1701100000000   17     011   Bureau County, IL                                 2010        19,131       17,050      2,081     10.9
CN1701300000000   17     013   Calhoun County, IL                                2010         2,494        2,241        253     10.1
CN1701500000000   17     015   Carroll County, IL                                2010         8,528        7,633        895     10.5
CN1701700000000   17     017   Cass County, IL                                   2010         6,980        6,396        584      8.4
CN1701900000000   17     019   Champaign County, IL                              2010       108,706       99,758      8,948      8.2
CN1702100000000   17     021   Christian County, IL                              2010        17,132       15,382      1,750     10.2
CN1702300000000   17     023   Clark County, IL                                  2010         8,305        7,328        977     11.8
CN1702500000000   17     025   Clay County, IL                                   2010         6,813        6,038        775     11.4
CN1702700000000   17     027   Clinton County, IL                                2010        20,503       18,999      1,504      7.3
CN1702900000000   17     029   Coles County, IL                                  2010        25,634       23,089      2,545      9.9
CN1703100000000   17     031   Cook County, IL                                   2010     2,640,576    2,350,480    290,096     11.0
CN1703300000000   17     033   Crawford County, IL                               2010        10,371        9,475        896      8.6
CN1703500000000   17     035   Cumberland County, IL                             2010         6,054        5,496        558      9.2
CN1703700000000   17     037   DeKalb County, IL                                 2010        56,305       50,323      5,982     10.6
CN1703900000000   17     039   De Witt County, IL                                2010         8,798        8,022        776      8.8
CN1704100000000   17     041   Douglas County, IL                                2010        10,321        9,407        914      8.9
CN1704300000000   17     043   DuPage County, IL                                 2010       502,193      457,100     45,093      9.0
CN1704500000000   17     045   Edgar County, IL                                  2010         9,447        8,382      1,065     11.3
CN1704700000000   17     047   Edwards County, IL                                2010         3,224        2,940        284      8.8
CN1704900000000   17     049   Effingham County, IL                              2010        18,626       17,148      1,478      7.9
CN1705100000000   17     051   Fayette County, IL                                2010        11,220       10,083      1,137     10.1
CN1705300000000   17     053   Ford County, IL                                   2010         7,279        6,585        694      9.5
CN1705500000000   17     055   Franklin County, IL                               2010        17,976       15,740      2,236     12.4
CN1705700000000   17     057   Fulton County, IL                                 2010        17,564       15,489      2,075     11.8
CN1705900000000   17     059   Gallatin County, IL                               2010         2,632        2,377        255      9.7
CN1706100000000   17     061   Greene County, IL                                 2010         6,804        6,167        637      9.4
CN1706300000000   17     063   Grundy County, IL                                 2010        25,918       22,448      3,470     13.4
CN1706500000000   17     065   Hamilton County, IL                               2010         4,007        3,626        381      9.5
CN1706700000000   17     067   Hancock County, IL                                2010         9,939        8,882      1,057     10.6
CN1706900000000   17     069   Hardin County, IL                                 2010         1,791        1,596        195     10.9
CN1707100000000   17     071   Henderson County, IL                              2010         3,922        3,554        368      9.4
CN1707300000000   17     073   Henry County, IL                                  2010        26,769       24,312      2,457      9.2
CN1707500000000   17     075   Iroquois County, IL                               2010        15,968       14,337      1,631     10.2
CN1707700000000   17     077   Jackson County, IL                                2010        29,798       27,328      2,470      8.3
CN1707900000000   17     079   Jasper County, IL                                 2010         5,089        4,633        456      9.0
CN1708100000000   17     081   Jefferson County, IL                              2010        18,197       16,328      1,869     10.3
CN1708300000000   17     083   Jersey County, IL                                 2010        11,590       10,521      1,069      9.2
CN1708500000000   17     085   Jo Daviess County, IL                             2010        12,424       11,312      1,112      9.0
CN1708700000000   17     087   Johnson County, IL                                2010         4,447        3,887        560     12.6
CN1708900000000   17     089   Kane County, IL                                   2010       266,908      237,132     29,776     11.2
CN1709100000000   17     091   Kankakee County, IL                               2010        56,343       49,205      7,138     12.7
CN1709300000000   17     093   Kendall County, IL                                2010        62,309       55,943      6,366     10.2
CN1709500000000   17     095   Knox County, IL                                   2010        25,303       22,866      2,437      9.6
CN1709700000000   17     097   Lake County, IL                                   2010       368,953      332,048     36,905     10.0
CN1709900000000   17     099   LaSalle County, IL                                2010        61,782       54,282      7,500     12.1
CN1710100000000   17     101   Lawrence County, IL                               2010         6,694        5,971        723     10.8
CN1710300000000   17     103   Lee County, IL                                    2010        19,198       17,263      1,935     10.1
CN1710500000000   17     105   Livingston County, IL                             2010        19,285       17,342      1,943     10.1
CN1710700000000   17     107   Logan County, IL                                  2010        13,912       12,688      1,224      8.8
CN1710900000000   17     109   McDonough County, IL                              2010        15,611       14,270      1,341      8.6
CN1711100000000   17     111   McHenry County, IL                                2010       168,589      150,630     17,959     10.7
CN1711300000000   17     113   McLean County, IL                                 2010        95,925       89,107      6,818      7.1
CN1711500000000   17     115   Macon County, IL                                  2010        55,417       49,217      6,200     11.2
CN1711700000000   17     117   Macoupin County, IL                               2010        24,739       22,168      2,571     10.4
CN1711900000000   17     119   Madison County, IL                                2010       138,482      124,794     13,688      9.9
CN1712100000000   17     121   Marion County, IL                                 2010        19,371       17,249      2,122     11.0
CN1712300000000   17     123   Marshall County, IL                               2010         6,413        5,750        663     10.3
CN1712500000000   17     125   Mason County, IL                                  2010         7,419        6,505        914     12.3
CN1712700000000   17     127   Massac County, IL                                 2010         7,059        6,384        675      9.6
CN1712900000000   17     129   Menard County, IL                                 2010         7,037        6,498        539      7.7
CN1713100000000   17     131   Mercer County, IL                                 2010         8,970        8,071        899     10.0
CN1713300000000   17     133   Monroe County, IL                                 2010        17,970       16,647      1,323      7.4
CN1713500000000   17     135   Montgomery County, IL                             2010        13,867       12,143      1,724     12.4
CN1713700000000   17     137   Morgan County, IL                                 2010        18,336       16,777      1,559      8.5
CN1713900000000   17     139   Moultrie County, IL                               2010         7,673        7,012        661      8.6
CN1714100000000   17     141   Ogle County, IL                                   2010        28,157       24,627      3,530     12.5
CN1714300000000   17     143   Peoria County, IL                                 2010        95,831       85,660     10,171     10.6
CN1714500000000   17     145   Perry County, IL                                  2010         9,580        8,511      1,069     11.2
CN1714700000000   17     147   Piatt County, IL                                  2010         9,157        8,434        723      7.9
CN1714900000000   17     149   Pike County, IL                                   2010         8,109        7,378        731      9.0
CN1715100000000   17     151   Pope County, IL                                   2010         2,029        1,835        194      9.6
CN1715300000000   17     153   Pulaski County, IL                                2010         2,477        2,166        311     12.6
CN1715500000000   17     155   Putnam County, IL                                 2010         3,304        2,905        399     12.1
CN1715700000000   17     157   Randolph County, IL                               2010        15,003       13,671      1,332      8.9
CN1715900000000   17     159   Richland County, IL                               2010         7,999        7,281        718      9.0
CN1716100000000   17     161   Rock Island County, IL                            2010        76,412       69,113      7,299      9.6
CN1716300000000   17     163   St. Clair County, IL                              2010       132,854      119,089     13,765     10.4
CN1716500000000   17     165   Saline County, IL                                 2010        11,615       10,421      1,194     10.3
CN1716700000000   17     167   Sangamon County, IL                               2010       106,966       98,527      8,439      7.9
CN1716900000000   17     169   Schuyler County, IL                               2010         3,856        3,536        320      8.3
CN1717100000000   17     171   Scott County, IL                                  2010         2,874        2,622        252      8.8
CN1717300000000   17     173   Shelby County, IL                                 2010        11,199       10,103      1,096      9.8
CN1717500000000   17     175   Stark County, IL                                  2010         3,023        2,725        298      9.9
CN1717700000000   17     177   Stephenson County, IL                             2010        24,640       21,889      2,751     11.2
CN1717900000000   17     179   Tazewell County, IL                               2010        71,500       64,357      7,143     10.0
CN1718100000000   17     181   Union County, IL                                  2010         7,958        6,998        960     12.1
CN1718300000000   17     183   Vermilion County, IL                              2010        37,725       33,348      4,377     11.6
CN1718500000000   17     185   Wabash County, IL                                 2010         5,851        5,275        576      9.8
CN1718700000000   17     187   Warren County, IL                                 2010         9,275        8,552        723      7.8
CN1718900000000   17     189   Washington County, IL                             2010         8,482        7,861        621      7.3
CN1719100000000   17     191   Wayne County, IL                                  2010         8,381        7,629        752      9.0
CN1719300000000   17     193   White County, IL                                  2010         7,569        6,920        649      8.6
CN1719500000000   17     195   Whiteside County, IL                              2010        29,842       26,748      3,094     10.4
CN1719700000000   17     197   Will County, IL                                   2010       355,134      315,408     39,726     11.2
CN1719900000000   17     199   Williamson County, IL                             2010        32,485       29,292      3,193      9.8
CN1720100000000   17     201   Winnebago County, IL                              2010       149,585      128,423     21,162     14.1
CN1720300000000   17     203   Woodford County, IL                               2010        20,285       18,719      1,566      7.7
CN1800100000000   18     001   Adams County, IN                                  2010        16,403       14,792      1,611      9.8
CN1800300000000   18     003   Allen County, IN                                  2010       176,022      157,623     18,399     10.5
CN1800500000000   18     005   Bartholomew County, IN                            2010        38,406       34,840      3,566      9.3
CN1800700000000   18     007   Benton County, IN                                 2010         4,664        4,246        418      9.0
CN1800900000000   18     009   Blackford County, IN                              2010         5,841        5,023        818     14.0
CN1801100000000   18     011   Boone County, IN                                  2010        29,421       27,251      2,170      7.4
CN1801300000000   18     013   Brown County, IN                                  2010         7,568        6,803        765     10.1
CN1801500000000   18     015   Carroll County, IN                                2010        10,258        9,269        989      9.6
CN1801700000000   18     017   Cass County, IN                                   2010        18,855       16,865      1,990     10.6
CN1801900000000   18     019   Clark County, IN                                  2010        55,330       50,206      5,124      9.3
CN1802100000000   18     021   Clay County, IN                                   2010        13,182       11,750      1,432     10.9
CN1802300000000   18     023   Clinton County, IN                                2010        16,905       15,234      1,671      9.9
CN1802500000000   18     025   Crawford County, IN                               2010         4,917        4,297        620     12.6
CN1802700000000   18     027   Daviess County, IN                                2010        14,768       13,835        933      6.3
CN1802900000000   18     029   Dearborn County, IN                               2010        25,530       22,826      2,704     10.6
CN1803100000000   18     031   Decatur County, IN                                2010        12,917       11,452      1,465     11.3
CN1803300000000   18     033   DeKalb County, IN                                 2010        20,591       18,197      2,394     11.6
CN1803500000000   18     035   Delaware County, IN                               2010        54,704       48,559      6,145     11.2
CN1803700000000   18     037   Dubois County, IN                                 2010        21,951       20,351      1,600      7.3
CN1803900000000   18     039   Elkhart County, IN                                2010        94,442       82,165     12,277     13.0
CN1804100000000   18     041   Fayette County, IN                                2010         9,761        8,369      1,392     14.3
CN1804300000000   18     043   Floyd County, IN                                  2010        37,875       34,617      3,258      8.6
CN1804500000000   18     045   Fountain County, IN                               2010         8,601        7,612        989     11.5
CN1804700000000   18     047   Franklin County, IN                               2010        11,391       10,121      1,270     11.1
CN1804900000000   18     049   Fulton County, IN                                 2010        10,284        9,139      1,145     11.1
CN1805100000000   18     051   Gibson County, IN                                 2010        16,911       15,593      1,318      7.8
CN1805300000000   18     053   Grant County, IN                                  2010        33,556       29,763      3,793     11.3
CN1805500000000   18     055   Greene County, IN                                 2010        14,395       12,898      1,497     10.4
CN1805700000000   18     057   Hamilton County, IN                               2010       145,059      135,598      9,461      6.5
CN1805900000000   18     059   Hancock County, IN                                2010        35,819       32,597      3,222      9.0
CN1806100000000   18     061   Harrison County, IN                               2010        18,998       17,174      1,824      9.6
CN1806300000000   18     063   Hendricks County, IN                              2010        74,792       69,076      5,716      7.6
CN1806500000000   18     065   Henry County, IN                                  2010        21,375       18,486      2,889     13.5
CN1806700000000   18     067   Howard County, IN                                 2010        35,792       31,402      4,390     12.3
CN1806900000000   18     069   Huntington County, IN                             2010        19,035       16,828      2,207     11.6
CN1807100000000   18     071   Jackson County, IN                                2010        20,484       18,383      2,101     10.3
CN1807300000000   18     073   Jasper County, IN                                 2010        16,144       14,503      1,641     10.2
CN1807500000000   18     075   Jay County, IN                                    2010        10,627        9,525      1,102     10.4
CN1807700000000   18     077   Jefferson County, IN                              2010        15,467       13,753      1,714     11.1
CN1807900000000   18     079   Jennings County, IN                               2010        13,298       11,619      1,679     12.6
CN1808100000000   18     081   Johnson County, IN                                2010        71,626       65,495      6,131      8.6
CN1808300000000   18     083   Knox County, IN                                   2010        18,537       17,061      1,476      8.0
CN1808500000000   18     085   Kosciusko County, IN                              2010        39,230       35,013      4,217     10.7
CN1808700000000   18     087   LaGrange County, IN                               2010        16,567       14,622      1,945     11.7
CN1808900000000   18     089   Lake County, IN                                   2010       229,122      205,072     24,050     10.5
CN1809100000000   18     091   LaPorte County, IN                                2010        51,325       45,305      6,020     11.7
CN1809300000000   18     093   Lawrence County, IN                               2010        20,719       18,158      2,561     12.4
CN1809500000000   18     095   Madison County, IN                                2010        59,393       52,412      6,981     11.8
CN1809700000000   18     097   Marion County, IN                                 2010       452,930      406,386     46,544     10.3
CN1809900000000   18     099   Marshall County, IN                               2010        23,475       20,890      2,585     11.0
CN1810100000000   18     101   Martin County, IN                                 2010         5,269        4,881        388      7.4
CN1810300000000   18     103   Miami County, IN                                  2010        15,942       14,002      1,940     12.2
CN1810500000000   18     105   Monroe County, IN                                 2010        67,804       62,576      5,228      7.7
CN1810700000000   18     107   Montgomery County, IN                             2010        18,894       17,025      1,869      9.9
CN1810900000000   18     109   Morgan County, IN                                 2010        35,035       31,496      3,539     10.1
CN1811100000000   18     111   Newton County, IN                                 2010         7,075        6,293        782     11.1
CN1811300000000   18     113   Noble County, IN                                  2010        22,998       20,049      2,949     12.8
CN1811500000000   18     115   Ohio County, IN                                   2010         3,264        2,912        352     10.8
CN1811700000000   18     117   Orange County, IN                                 2010         9,098        7,974      1,124     12.4
CN1811900000000   18     119   Owen County, IN                                   2010        10,316        9,155      1,161     11.3
CN1812100000000   18     121   Parke County, IN                                  2010         7,333        6,552        781     10.7
CN1812300000000   18     123   Perry County, IN                                  2010         8,934        8,013        921     10.3
CN1812500000000   18     125   Pike County, IN                                   2010         6,205        5,630        575      9.3
CN1812700000000   18     127   Porter County, IN                                 2010        81,658       74,116      7,542      9.2
CN1812900000000   18     129   Posey County, IN                                  2010        13,502       12,481      1,021      7.6
CN1813100000000   18     131   Pulaski County, IN                                2010         6,373        5,755        618      9.7
CN1813300000000   18     133   Putnam County, IN                                 2010        16,673       14,780      1,893     11.4
CN1813500000000   18     135   Randolph County, IN                               2010        13,017       11,524      1,493     11.5
CN1813700000000   18     137   Ripley County, IN                                 2010        14,523       12,940      1,583     10.9
CN1813900000000   18     139   Rush County, IN                                   2010         8,685        7,741        944     10.9
CN1814100000000   18     141   St. Joseph County, IN                             2010       130,450      115,758     14,692     11.3
CN1814300000000   18     143   Scott County, IN                                  2010        10,584        9,225      1,359     12.8
CN1814500000000   18     145   Shelby County, IN                                 2010        22,713       20,289      2,424     10.7
CN1814700000000   18     147   Spencer County, IN                                2010        11,004       10,063        941      8.6
CN1814900000000   18     149   Starke County, IN                                 2010        10,437        9,081      1,356     13.0
CN1815100000000   18     151   Steuben County, IN                                2010        18,439       16,439      2,000     10.8
CN1815300000000   18     153   Sullivan County, IN                               2010         9,086        8,196        890      9.8
CN1815500000000   18     155   Switzerland County, IN                            2010         5,029        4,573        456      9.1
CN1815700000000   18     157   Tippecanoe County, IN                             2010        86,557       79,118      7,439      8.6
CN1815900000000   18     159   Tipton County, IN                                 2010         8,048        7,244        804     10.0
CN1816100000000   18     161   Union County, IN                                  2010         3,730        3,357        373     10.0
CN1816300000000   18     163   Vanderburgh County, IN                            2010        92,169       84,166      8,003      8.7
CN1816500000000   18     165   Vermillion County, IN                             2010         7,806        6,821        985     12.6
CN1816700000000   18     167   Vigo County, IN                                   2010        51,135       45,548      5,587     10.9
CN1816900000000   18     169   Wabash County, IN                                 2010        15,954       14,179      1,775     11.1
CN1817100000000   18     171   Warren County, IN                                 2010         4,203        3,770        433     10.3
CN1817300000000   18     173   Warrick County, IN                                2010        30,846       28,437      2,409      7.8
CN1817500000000   18     175   Washington County, IN                             2010        13,802       12,157      1,645     11.9
CN1817700000000   18     177   Wayne County, IN                                  2010        31,315       27,398      3,917     12.5
CN1817900000000   18     179   Wells County, IN                                  2010        14,144       12,798      1,346      9.5
CN1818100000000   18     181   White County, IN                                  2010        12,980       11,651      1,329     10.2
CN1818300000000   18     183   Whitley County, IN                                2010        17,602       15,630      1,972     11.2
CN1900100000000   19     001   Adair County, IA                                  2010         4,095        3,864        231      5.6
CN1900300000000   19     003   Adams County, IA                                  2010         2,234        2,124        110      4.9
CN1900500000000   19     005   Allamakee County, IA                              2010         7,899        7,270        629      8.0
CN1900700000000   19     007   Appanoose County, IA                              2010         6,189        5,728        461      7.4
CN1900900000000   19     009   Audubon County, IA                                2010         3,469        3,272        197      5.7
CN1901100000000   19     011   Benton County, IA                                 2010        14,294       13,395        899      6.3
CN1901300000000   19     013   Black Hawk County, IA                             2010        70,810       66,355      4,455      6.3
CN1901500000000   19     015   Boone County, IA                                  2010        14,806       13,946        860      5.8
CN1901700000000   19     017   Bremer County, IA                                 2010        13,826       13,136        690      5.0
CN1901900000000   19     019   Buchanan County, IA                               2010        11,322       10,633        689      6.1
CN1902100000000   19     021   Buena Vista County, IA                            2010        11,391       10,842        549      4.8
CN1902300000000   19     023   Butler County, IA                                 2010         8,179        7,675        504      6.2
CN1902500000000   19     025   Calhoun County, IA                                2010         4,644        4,360        284      6.1
CN1902700000000   19     027   Carroll County, IA                                2010        11,680       11,168        512      4.4
CN1902900000000   19     029   Cass County, IA                                   2010         7,391        6,920        471      6.4
CN1903100000000   19     031   Cedar County, IA                                  2010        10,959       10,358        601      5.5
CN1903300000000   19     033   Cerro Gordo County, IA                            2010        24,504       22,799      1,705      7.0
CN1903500000000   19     035   Cherokee County, IA                               2010         7,069        6,745        324      4.6
CN1903700000000   19     037   Chickasaw County, IA                              2010         6,543        6,047        496      7.6
CN1903900000000   19     039   Clarke County, IA                                 2010         4,774        4,402        372      7.8
CN1904100000000   19     041   Clay County, IA                                   2010         9,323        8,767        556      6.0
CN1904300000000   19     043   Clayton County, IA                                2010        10,461        9,702        759      7.3
CN1904500000000   19     045   Clinton County, IA                                2010        26,397       24,505      1,892      7.2
CN1904700000000   19     047   Crawford County, IA                               2010         8,958        8,530        428      4.8
CN1904900000000   19     049   Dallas County, IA                                 2010        37,190       35,464      1,726      4.6
CN1905100000000   19     051   Davis County, IA                                  2010         4,246        3,936        310      7.3
CN1905300000000   19     053   Decatur County, IA                                2010         4,455        4,180        275      6.2
CN1905500000000   19     055   Delaware County, IA                               2010        10,336        9,699        637      6.2
CN1905700000000   19     057   Des Moines County, IA                             2010        20,173       18,641      1,532      7.6
CN1905900000000   19     059   Dickinson County, IA                              2010         9,274        8,634        640      6.9
CN1906100000000   19     061   Dubuque County, IA                                2010        54,082       50,899      3,183      5.9
CN1906300000000   19     063   Emmet County, IA                                  2010         5,857        5,437        420      7.2
CN1906500000000   19     065   Fayette County, IA                                2010        10,990       10,190        800      7.3
CN1906700000000   19     067   Floyd County, IA                                  2010         8,532        7,900        632      7.4
CN1906900000000   19     069   Franklin County, IA                               2010         6,011        5,630        381      6.3
CN1907100000000   19     071   Fremont County, IA                                2010         3,968        3,730        238      6.0
CN1907300000000   19     073   Greene County, IA                                 2010         5,188        4,877        311      6.0
CN1907500000000   19     075   Grundy County, IA                                 2010         6,738        6,348        390      5.8
CN1907700000000   19     077   Guthrie County, IA                                2010         5,838        5,454        384      6.6
CN1907900000000   19     079   Hamilton County, IA                               2010         8,066        7,468        598      7.4
CN1908100000000   19     081   Hancock County, IA                                2010         6,056        5,646        410      6.8
CN1908300000000   19     083   Hardin County, IA                                 2010         9,110        8,506        604      6.6
CN1908500000000   19     085   Harrison County, IA                               2010         7,980        7,527        453      5.7
CN1908700000000   19     087   Henry County, IA                                  2010         9,939        9,099        840      8.5
CN1908900000000   19     089   Howard County, IA                                 2010         5,329        4,985        344      6.5
CN1909100000000   19     091   Humboldt County, IA                               2010         5,212        4,938        274      5.3
CN1909300000000   19     093   Ida County, IA                                    2010         3,836        3,637        199      5.2
CN1909500000000   19     095   Iowa County, IA                                   2010         9,634        9,096        538      5.6
CN1909700000000   19     097   Jackson County, IA                                2010        11,090       10,274        816      7.4
CN1909900000000   19     099   Jasper County, IA                                 2010        18,992       17,572      1,420      7.5
CN1910100000000   19     101   Jefferson County, IA                              2010         8,938        8,290        648      7.2
CN1910300000000   19     103   Johnson County, IA                                2010        79,040       75,638      3,402      4.3
CN1910500000000   19     105   Jones County, IA                                  2010        11,079       10,363        716      6.5
CN1910700000000   19     107   Keokuk County, IA                                 2010         5,534        5,166        368      6.6
CN1910900000000   19     109   Kossuth County, IA                                2010         8,358        7,926        432      5.2
CN1911100000000   19     111   Lee County, IA                                    2010        17,706       16,108      1,598      9.0
CN1911300000000   19     113   Linn County, IA                                   2010       119,813      112,523      7,290      6.1
CN1911500000000   19     115   Louisa County, IA                                 2010         5,950        5,510        440      7.4
CN1911700000000   19     117   Lucas County, IA                                  2010         4,221        3,959        262      6.2
CN1911900000000   19     119   Lyon County, IA                                   2010         6,385        6,135        250      3.9
CN1912100000000   19     121   Madison County, IA                                2010         8,439        7,888        551      6.5
CN1912300000000   19     123   Mahaska County, IA                                2010        11,891       11,073        818      6.9
CN1912500000000   19     125   Marion County, IA                                 2010        17,553       16,495      1,058      6.0
CN1912700000000   19     127   Marshall County, IA                               2010        20,107       18,708      1,399      7.0
CN1912900000000   19     129   Mills County, IA                                  2010         7,589        7,184        405      5.3
CN1913100000000   19     131   Mitchell County, IA                               2010         5,718        5,417        301      5.3
CN1913300000000   19     133   Monona County, IA                                 2010         4,877        4,519        358      7.3
CN1913500000000   19     135   Monroe County, IA                                 2010         4,087        3,787        300      7.3
CN1913700000000   19     137   Montgomery County, IA                             2010         5,238        4,808        430      8.2
CN1913900000000   19     139   Muscatine County, IA                              2010        21,776       19,999      1,777      8.2
CN1914100000000   19     141   O'Brien County, IA                                2010         8,122        7,738        384      4.7
CN1914300000000   19     143   Osceola County, IA                                2010         3,659        3,476        183      5.0
CN1914500000000   19     145   Page County, IA                                   2010         7,116        6,623        493      6.9
CN1914700000000   19     147   Palo Alto County, IA                              2010         4,833        4,536        297      6.1
CN1914900000000   19     149   Plymouth County, IA                               2010        14,527       13,865        662      4.6
CN1915100000000   19     151   Pocahontas County, IA                             2010         4,045        3,835        210      5.2
CN1915300000000   19     153   Polk County, IA                                   2010       244,314      229,491     14,823      6.1
CN1915500000000   19     155   Pottawattamie County, IA                          2010        50,212       47,261      2,951      5.9
CN1915700000000   19     157   Poweshiek County, IA                              2010        10,543        9,922        621      5.9
CN1915900000000   19     159   Ringgold County, IA                               2010         2,608        2,483        125      4.8
CN1916100000000   19     161   Sac County, IA                                    2010         5,700        5,429        271      4.8
CN1916300000000   19     163   Scott County, IA                                  2010        87,001       81,133      5,868      6.7
CN1916500000000   19     165   Shelby County, IA                                 2010         6,593        6,288        305      4.6
CN1916700000000   19     167   Sioux County, IA                                  2010        19,613       18,831        782      4.0
CN1916900000000   19     169   Story County, IA                                  2010        53,189       50,916      2,273      4.3
CN1917100000000   19     171   Tama County, IA                                   2010         9,334        8,723        611      6.5
CN1917300000000   19     173   Taylor County, IA                                 2010         3,182        3,001        181      5.7
CN1917500000000   19     175   Union County, IA                                  2010         7,001        6,599        402      5.7
CN1917700000000   19     177   Van Buren County, IA                              2010         3,964        3,669        295      7.4
CN1917900000000   19     179   Wapello County, IA                                2010        18,480       16,990      1,490      8.1
CN1918100000000   19     181   Warren County, IA                                 2010        26,286       24,778      1,508      5.7
