                               Labor Force Data by County, 2015 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN1805500000000   18     055   Greene County, IN                                 2015        13,750       12,811        939      6.8
CN1805700000000   18     057   Hamilton County, IN                               2015       167,231      161,612      5,619      3.4
CN1805900000000   18     059   Hancock County, IN                                2015        37,367       35,800      1,567      4.2
CN1806100000000   18     061   Harrison County, IN                               2015        19,379       18,496        883      4.6
CN1806300000000   18     063   Hendricks County, IN                              2015        82,856       79,705      3,151      3.8
CN1806500000000   18     065   Henry County, IN                                  2015        21,659       20,516      1,143      5.3
CN1806700000000   18     067   Howard County, IN                                 2015        36,982       35,148      1,834      5.0
CN1806900000000   18     069   Huntington County, IN                             2015        18,639       17,828        811      4.4
CN1807100000000   18     071   Jackson County, IN                                2015        21,784       20,922        862      4.0
CN1807300000000   18     073   Jasper County, IN                                 2015        16,357       15,411        946      5.8
CN1807500000000   18     075   Jay County, IN                                    2015         9,945        9,451        494      5.0
CN1807700000000   18     077   Jefferson County, IN                              2015        15,324       14,586        738      4.8
CN1807900000000   18     079   Jennings County, IN                               2015        13,166       12,494        672      5.1
CN1808100000000   18     081   Johnson County, IN                                2015        77,580       74,437      3,143      4.1
CN1808300000000   18     083   Knox County, IN                                   2015        19,024       18,158        866      4.6
CN1808500000000   18     085   Kosciusko County, IN                              2015        40,659       39,016      1,643      4.0
CN1808700000000   18     087   LaGrange County, IN                               2015        18,900       18,213        687      3.6
CN1808900000000   18     089   Lake County, IN                                   2015       229,650      214,098     15,552      6.8
CN1809100000000   18     091   LaPorte County, IN                                2015        48,508       45,486      3,022      6.2
CN1809300000000   18     093   Lawrence County, IN                               2015        20,273       18,953      1,320      6.5
CN1809500000000   18     095   Madison County, IN                                2015        58,211       54,928      3,283      5.6
CN1809700000000   18     097   Marion County, IN                                 2015       472,230      448,465     23,765      5.0
CN1809900000000   18     099   Marshall County, IN                               2015        24,006       23,011        995      4.1
CN1810100000000   18     101   Martin County, IN                                 2015         5,046        4,835        211      4.2
CN1810300000000   18     103   Miami County, IN                                  2015        15,749       14,934        815      5.2
CN1810500000000   18     105   Monroe County, IN                                 2015        67,361       64,069      3,292      4.9
CN1810700000000   18     107   Montgomery County, IN                             2015        19,265       18,500        765      4.0
CN1810900000000   18     109   Morgan County, IN                                 2015        35,365       33,710      1,655      4.7
CN1811100000000   18     111   Newton County, IN                                 2015         6,960        6,558        402      5.8
CN1811300000000   18     113   Noble County, IN                                  2015        23,649       22,647      1,002      4.2
CN1811500000000   18     115   Ohio County, IN                                   2015         3,177        3,003        174      5.5
CN1811700000000   18     117   Orange County, IN                                 2015         8,724        8,206        518      5.9
CN1811900000000   18     119   Owen County, IN                                   2015         9,283        8,701        582      6.3
CN1812100000000   18     121   Parke County, IN                                  2015         7,051        6,655        396      5.6
CN1812300000000   18     123   Perry County, IN                                  2015         9,230        8,798        432      4.7
CN1812500000000   18     125   Pike County, IN                                   2015         6,188        5,920        268      4.3
CN1812700000000   18     127   Porter County, IN                                 2015        84,689       80,174      4,515      5.3
CN1812900000000   18     129   Posey County, IN                                  2015        13,299       12,774        525      3.9
CN1813100000000   18     131   Pulaski County, IN                                2015         6,273        5,991        282      4.5
CN1813300000000   18     133   Putnam County, IN                                 2015        16,398       15,566        832      5.1
CN1813500000000   18     135   Randolph County, IN                               2015        12,683       12,059        624      4.9
CN1813700000000   18     137   Ripley County, IN                                 2015        13,631       12,905        726      5.3
CN1813900000000   18     139   Rush County, IN                                   2015         8,837        8,457        380      4.3
CN1814100000000   18     141   St. Joseph County, IN                             2015       130,384      123,868      6,516      5.0
CN1814300000000   18     143   Scott County, IN                                  2015        10,266        9,709        557      5.4
CN1814500000000   18     145   Shelby County, IN                                 2015        22,623       21,623      1,000      4.4
CN1814700000000   18     147   Spencer County, IN                                2015        10,973       10,522        451      4.1
CN1814900000000   18     149   Starke County, IN                                 2015        10,546        9,923        623      5.9
CN1815100000000   18     151   Steuben County, IN                                2015        19,979       19,203        776      3.9
CN1815300000000   18     153   Sullivan County, IN                               2015         8,655        8,119        536      6.2
CN1815500000000   18     155   Switzerland County, IN                            2015         4,853        4,614        239      4.9
CN1815700000000   18     157   Tippecanoe County, IN                             2015        93,108       89,182      3,926      4.2
CN1815900000000   18     159   Tipton County, IN                                 2015         8,380        8,047        333      4.0
CN1816100000000   18     161   Union County, IN                                  2015         3,560        3,402        158      4.4
CN1816300000000   18     163   Vanderburgh County, IN                            2015        92,229       88,320      3,909      4.2
CN1816500000000   18     165   Vermillion County, IN                             2015         7,224        6,713        511      7.1
CN1816700000000   18     167   Vigo County, IN                                   2015        48,977       45,990      2,987      6.1
CN1816900000000   18     169   Wabash County, IN                                 2015        15,385       14,653        732      4.8
CN1817100000000   18     171   Warren County, IN                                 2015         4,097        3,895        202      4.9
CN1817300000000   18     173   Warrick County, IN                                2015        31,751       30,469      1,282      4.0
CN1817500000000   18     175   Washington County, IN                             2015        13,501       12,804        697      5.2
CN1817700000000   18     177   Wayne County, IN                                  2015        30,641       29,022      1,619      5.3
CN1817900000000   18     179   Wells County, IN                                  2015        14,035       13,489        546      3.9
CN1818100000000   18     181   White County, IN                                  2015        13,609       13,059        550      4.0
CN1818300000000   18     183   Whitley County, IN                                2015        17,016       16,322        694      4.1
CN1900100000000   19     001   Adair County, IA                                  2015         4,224        4,089        135      3.2
CN1900300000000   19     003   Adams County, IA                                  2015         2,289        2,226         63      2.8
CN1900500000000   19     005   Allamakee County, IA                              2015         7,697        7,325        372      4.8
CN1900700000000   19     007   Appanoose County, IA                              2015         6,220        5,919        301      4.8
CN1900900000000   19     009   Audubon County, IA                                2015         3,237        3,110        127      3.9
CN1901100000000   19     011   Benton County, IA                                 2015        13,769       13,239        530      3.8
CN1901300000000   19     013   Black Hawk County, IA                             2015        70,483       67,292      3,191      4.5
CN1901500000000   19     015   Boone County, IA                                  2015        15,313       14,855        458      3.0
CN1901700000000   19     017   Bremer County, IA                                 2015        13,969       13,483        486      3.5
CN1901900000000   19     019   Buchanan County, IA                               2015        11,313       10,836        477      4.2
CN1902100000000   19     021   Buena Vista County, IA                            2015        11,582       11,163        419      3.6
CN1902300000000   19     023   Butler County, IA                                 2015         8,279        7,920        359      4.3
CN1902500000000   19     025   Calhoun County, IA                                2015         4,455        4,265        190      4.3
CN1902700000000   19     027   Carroll County, IA                                2015        11,304       11,011        293      2.6
CN1902900000000   19     029   Cass County, IA                                   2015         7,457        7,189        268      3.6
CN1903100000000   19     031   Cedar County, IA                                  2015        10,985       10,612        373      3.4
CN1903300000000   19     033   Cerro Gordo County, IA                            2015        23,007       22,107        900      3.9
CN1903500000000   19     035   Cherokee County, IA                               2015         6,340        6,015        325      5.1
CN1903700000000   19     037   Chickasaw County, IA                              2015         6,455        6,167        288      4.5
CN1903900000000   19     039   Clarke County, IA                                 2015         4,768        4,575        193      4.0
CN1904100000000   19     041   Clay County, IA                                   2015         8,850        8,533        317      3.6
CN1904300000000   19     043   Clayton County, IA                                2015        10,290        9,868        422      4.1
CN1904500000000   19     045   Clinton County, IA                                2015        24,428       23,219      1,209      4.9
CN1904700000000   19     047   Crawford County, IA                               2015         8,749        8,386        363      4.1
CN1904900000000   19     049   Dallas County, IA                                 2015        43,682       42,443      1,239      2.8
CN1905100000000   19     051   Davis County, IA                                  2015         4,176        3,992        184      4.4
CN1905300000000   19     053   Decatur County, IA                                2015         4,429        4,285        144      3.3
CN1905500000000   19     055   Delaware County, IA                               2015        10,684       10,327        357      3.3
CN1905700000000   19     057   Des Moines County, IA                             2015        20,514       19,555        959      4.7
CN1905900000000   19     059   Dickinson County, IA                              2015        10,209        9,816        393      3.8
CN1906100000000   19     061   Dubuque County, IA                                2015        55,719       53,699      2,020      3.6
CN1906300000000   19     063   Emmet County, IA                                  2015         5,664        5,455        209      3.7
CN1906500000000   19     065   Fayette County, IA                                2015        10,812       10,327        485      4.5
CN1906700000000   19     067   Floyd County, IA                                  2015         8,700        8,375        325      3.7
CN1906900000000   19     069   Franklin County, IA                               2015         5,958        5,760        198      3.3
CN1907100000000   19     071   Fremont County, IA                                2015         4,149        4,013        136      3.3
CN1907300000000   19     073   Greene County, IA                                 2015         5,570        5,376        194      3.5
CN1907500000000   19     075   Grundy County, IA                                 2015         6,732        6,479        253      3.8
CN1907700000000   19     077   Guthrie County, IA                                2015         5,622        5,412        210      3.7
CN1907900000000   19     079   Hamilton County, IA                               2015         7,228        6,924        304      4.2
CN1908100000000   19     081   Hancock County, IA                                2015         6,367        6,196        171      2.7
CN1908300000000   19     083   Hardin County, IA                                 2015         8,815        8,470        345      3.9
CN1908500000000   19     085   Harrison County, IA                               2015         7,538        7,285        253      3.4
CN1908700000000   19     087   Henry County, IA                                  2015         9,597        9,225        372      3.9
CN1908900000000   19     089   Howard County, IA                                 2015         5,376        5,185        191      3.6
CN1909100000000   19     091   Humboldt County, IA                               2015         5,343        5,167        176      3.3
CN1909300000000   19     093   Ida County, IA                                    2015         3,961        3,839        122      3.1
CN1909500000000   19     095   Iowa County, IA                                   2015        10,383       10,022        361      3.5
CN1909700000000   19     097   Jackson County, IA                                2015        11,165       10,700        465      4.2
CN1909900000000   19     099   Jasper County, IA                                 2015        19,105       18,371        734      3.8
CN1910100000000   19     101   Jefferson County, IA                              2015         9,151        8,803        348      3.8
CN1910300000000   19     103   Johnson County, IA                                2015        83,898       81,684      2,214      2.6
CN1910500000000   19     105   Jones County, IA                                  2015        10,781       10,335        446      4.1
CN1910700000000   19     107   Keokuk County, IA                                 2015         5,424        5,195        229      4.2
CN1910900000000   19     109   Kossuth County, IA                                2015         8,835        8,585        250      2.8
CN1911100000000   19     111   Lee County, IA                                    2015        18,265       17,293        972      5.3
CN1911300000000   19     113   Linn County, IA                                   2015       120,196      115,687      4,509      3.8
CN1911500000000   19     115   Louisa County, IA                                 2015         6,025        5,799        226      3.8
CN1911700000000   19     117   Lucas County, IA                                  2015         4,402        4,248        154      3.5
CN1911900000000   19     119   Lyon County, IA                                   2015         7,064        6,924        140      2.0
CN1912100000000   19     121   Madison County, IA                                2015         8,235        7,916        319      3.9
CN1912300000000   19     123   Mahaska County, IA                                2015        11,836       11,372        464      3.9
CN1912500000000   19     125   Marion County, IA                                 2015        17,435       16,870        565      3.2
CN1912700000000   19     127   Marshall County, IA                               2015        19,435       18,459        976      5.0
CN1912900000000   19     129   Mills County, IA                                  2015         7,425        7,125        300      4.0
CN1913100000000   19     131   Mitchell County, IA                               2015         5,596        5,440        156      2.8
CN1913300000000   19     133   Monona County, IA                                 2015         4,762        4,555        207      4.3
CN1913500000000   19     135   Monroe County, IA                                 2015         4,038        3,860        178      4.4
CN1913700000000   19     137   Montgomery County, IA                             2015         5,171        4,989        182      3.5
CN1913900000000   19     139   Muscatine County, IA                              2015        22,214       21,364        850      3.8
CN1914100000000   19     141   O'Brien County, IA                                2015         8,432        8,196        236      2.8
CN1914300000000   19     143   Osceola County, IA                                2015         3,545        3,445        100      2.8
CN1914500000000   19     145   Page County, IA                                   2015         6,570        6,301        269      4.1
CN1914700000000   19     147   Palo Alto County, IA                              2015         4,865        4,716        149      3.1
CN1914900000000   19     149   Plymouth County, IA                               2015        14,793       14,380        413      2.8
CN1915100000000   19     151   Pocahontas County, IA                             2015         4,311        4,181        130      3.0
CN1915300000000   19     153   Polk County, IA                                   2015       255,669      246,352      9,317      3.6
CN1915500000000   19     155   Pottawattamie County, IA                          2015        49,001       47,227      1,774      3.6
CN1915700000000   19     157   Poweshiek County, IA                              2015        10,510       10,134        376      3.6
CN1915900000000   19     159   Ringgold County, IA                               2015         2,567        2,482         85      3.3
CN1916100000000   19     161   Sac County, IA                                    2015         5,642        5,456        186      3.3
CN1916300000000   19     163   Scott County, IA                                  2015        87,907       83,842      4,065      4.6
CN1916500000000   19     165   Shelby County, IA                                 2015         7,020        6,821        199      2.8
CN1916700000000   19     167   Sioux County, IA                                  2015        20,763       20,258        505      2.4
CN1916900000000   19     169   Story County, IA                                  2015        57,440       56,019      1,421      2.5
CN1917100000000   19     171   Tama County, IA                                   2015         9,668        9,251        417      4.3
CN1917300000000   19     173   Taylor County, IA                                 2015         3,240        3,138        102      3.1
CN1917500000000   19     175   Union County, IA                                  2015         6,576        6,304        272      4.1
CN1917700000000   19     177   Van Buren County, IA                              2015         3,841        3,687        154      4.0
CN1917900000000   19     179   Wapello County, IA                                2015        18,008       17,090        918      5.1
CN1918100000000   19     181   Warren County, IA                                 2015        26,711       25,805        906      3.4
CN1918300000000   19     183   Washington County, IA                             2015        12,392       12,009        383      3.1
CN1918500000000   19     185   Wayne County, IA                                  2015         2,850        2,739        111      3.9
CN1918700000000   19     187   Webster County, IA                                2015        20,353       19,483        870      4.3
CN1918900000000   19     189   Winnebago County, IA                              2015         5,170        4,967        203      3.9
CN1919100000000   19     191   Winneshiek County, IA                             2015        12,229       11,785        444      3.6
CN1919300000000   19     193   Woodbury County, IA                               2015        56,200       54,099      2,101      3.7
CN1919500000000   19     195   Worth County, IA                                  2015         4,228        4,061        167      3.9
CN1919700000000   19     197   Wright County, IA                                 2015         6,908        6,641        267      3.9
CN2000100000000   20     001   Allen County, KS                                  2015         6,623        6,284        339      5.1
CN2000300000000   20     003   Anderson County, KS                               2015         4,144        3,945        199      4.8
CN2000500000000   20     005   Atchison County, KS                               2015         7,490        7,031        459      6.1
CN2000700000000   20     007   Barber County, KS                                 2015         2,669        2,556        113      4.2
CN2000900000000   20     009   Barton County, KS                                 2015        14,629       14,013        616      4.2
CN2001100000000   20     011   Bourbon County, KS                                2015         7,138        6,796        342      4.8
CN2001300000000   20     013   Brown County, KS                                  2015         5,370        5,156        214      4.0
CN2001500000000   20     015   Butler County, KS                                 2015        32,119       30,752      1,367      4.3
CN2001700000000   20     017   Chase County, KS                                  2015         1,255        1,210         45      3.6
CN2001900000000   20     019   Chautauqua County, KS                             2015         1,556        1,467         89      5.7
CN2002100000000   20     021   Cherokee County, KS                               2015        10,441        9,978        463      4.4
CN2002300000000   20     023   Cheyenne County, KS                               2015         1,361        1,324         37      2.7
CN2002500000000   20     025   Clark County, KS                                  2015         1,162        1,134         28      2.4
CN2002700000000   20     027   Clay County, KS                                   2015         4,128        3,951        177      4.3
CN2002900000000   20     029   Cloud County, KS                                  2015         4,323        4,159        164      3.8
CN2003100000000   20     031   Coffey County, KS                                 2015         4,753        4,482        271      5.7
CN2003300000000   20     033   Comanche County, KS                               2015           994          961         33      3.3
CN2003500000000   20     035   Cowley County, KS                                 2015        17,088       16,307        781      4.6
CN2003700000000   20     037   Crawford County, KS                               2015        18,978       18,012        966      5.1
CN2003900000000   20     039   Decatur County, KS                                2015         1,354        1,305         49      3.6
CN2004100000000   20     041   Dickinson County, KS                              2015         9,545        9,052        493      5.2
CN2004300000000   20     043   Doniphan County, KS                               2015         4,330        4,143        187      4.3
CN2004500000000   20     045   Douglas County, KS                                2015        64,936       62,542      2,394      3.7
CN2004700000000   20     047   Edwards County, KS                                2015         1,754        1,701         53      3.0
CN2004900000000   20     049   Elk County, KS                                    2015         1,283        1,222         61      4.8
CN2005100000000   20     051   Ellis County, KS                                  2015        17,569       17,044        525      3.0
CN2005300000000   20     053   Ellsworth County, KS                              2015         2,946        2,838        108      3.7
CN2005500000000   20     055   Finney County, KS                                 2015        20,184       19,473        711      3.5
CN2005700000000   20     057   Ford County, KS                                   2015        18,110       17,495        615      3.4
CN2005900000000   20     059   Franklin County, KS                               2015        14,139       13,493        646      4.6
CN2006100000000   20     061   Geary County, KS                                  2015        12,142       11,391        751      6.2
CN2006300000000   20     063   Gove County, KS                                   2015         1,490        1,453         37      2.5
CN2006500000000   20     065   Graham County, KS                                 2015         1,276        1,225         51      4.0
CN2006700000000   20     067   Grant County, KS                                  2015         3,913        3,773        140      3.6
CN2006900000000   20     069   Gray County, KS                                   2015         3,610        3,527         83      2.3
CN2007100000000   20     071   Greeley County, KS                                2015           937          917         20      2.1
CN2007300000000   20     073   Greenwood County, KS                              2015         3,298        3,147        151      4.6
CN2007500000000   20     075   Hamilton County, KS                               2015         1,657        1,624         33      2.0
CN2007700000000   20     077   Harper County, KS                                 2015         2,863        2,752        111      3.9
CN2007900000000   20     079   Harvey County, KS                                 2015        17,254       16,582        672      3.9
CN2008100000000   20     081   Haskell County, KS                                2015         2,365        2,306         59      2.5
CN2008300000000   20     083   Hodgeman County, KS                               2015         1,030          998         32      3.1
CN2008500000000   20     085   Jackson County, KS                                2015         7,259        6,990        269      3.7
CN2008700000000   20     087   Jefferson County, KS                              2015        10,214        9,787        427      4.2
CN2008900000000   20     089   Jewell County, KS                                 2015         1,378        1,318         60      4.4
CN2009100000000   20     091   Johnson County, KS                                2015       325,565      314,557     11,008      3.4
CN2009300000000   20     093   Kearny County, KS                                 2015         2,154        2,086         68      3.2
CN2009500000000   20     095   Kingman County, KS                                2015         3,659        3,500        159      4.3
CN2009700000000   20     097   Kiowa County, KS                                  2015         1,452        1,409         43      3.0
CN2009900000000   20     099   Labette County, KS                                2015        10,782       10,164        618      5.7
CN2010100000000   20     101   Lane County, KS                                   2015           880          851         29      3.3
CN2010300000000   20     103   Leavenworth County, KS                            2015        35,366       33,776      1,590      4.5
CN2010500000000   20     105   Lincoln County, KS                                2015         1,802        1,740         62      3.4
CN2010700000000   20     107   Linn County, KS                                   2015         4,340        4,062        278      6.4
CN2010900000000   20     109   Logan County, KS                                  2015         1,760        1,717         43      2.4
CN2011100000000   20     111   Lyon County, KS                                   2015        16,682       15,966        716      4.3
CN2011300000000   20     113   McPherson County, KS                              2015        17,228       16,714        514      3.0
CN2011500000000   20     115   Marion County, KS                                 2015         6,178        5,945        233      3.8
CN2011700000000   20     117   Marshall County, KS                               2015         5,751        5,583        168      2.9
CN2011900000000   20     119   Meade County, KS                                  2015         2,425        2,353         72      3.0
CN2012100000000   20     121   Miami County, KS                                  2015        16,802       16,075        727      4.3
CN2012300000000   20     123   Mitchell County, KS                               2015         3,785        3,660        125      3.3
CN2012500000000   20     125   Montgomery County, KS                             2015        16,619       15,548      1,071      6.4
CN2012700000000   20     127   Morris County, KS                                 2015         3,112        2,979        133      4.3
CN2012900000000   20     129   Morton County, KS                                 2015         1,439        1,379         60      4.2
CN2013100000000   20     131   Nemaha County, KS                                 2015         5,955        5,803        152      2.6
CN2013300000000   20     133   Neosho County, KS                                 2015         6,285        5,818        467      7.4
CN2013500000000   20     135   Ness County, KS                                   2015         1,542        1,491         51      3.3
CN2013700000000   20     137   Norton County, KS                                 2015         2,957        2,884         73      2.5
CN2013900000000   20     139   Osage County, KS                                  2015         8,078        7,676        402      5.0
CN2014100000000   20     141   Osborne County, KS                                2015         2,096        2,023         73      3.5
CN2014300000000   20     143   Ottawa County, KS                                 2015         3,238        3,116        122      3.8
CN2014500000000   20     145   Pawnee County, KS                                 2015         3,316        3,193        123      3.7
CN2014700000000   20     147   Phillips County, KS                               2015         2,962        2,867         95      3.2
CN2014900000000   20     149   Pottawatomie County, KS                           2015        11,987       11,550        437      3.6
CN2015100000000   20     151   Pratt County, KS                                  2015         5,305        5,091        214      4.0
CN2015300000000   20     153   Rawlins County, KS                                2015         1,539        1,504         35      2.3
CN2015500000000   20     155   Reno County, KS                                   2015        30,925       29,594      1,331      4.3
CN2015700000000   20     157   Republic County, KS                               2015         2,597        2,526         71      2.7
CN2015900000000   20     159   Rice County, KS                                   2015         5,492        5,285        207      3.8
CN2016100000000   20     161   Riley County, KS                                  2015        35,727       34,508      1,219      3.4
CN2016300000000   20     163   Rooks County, KS                                  2015         2,817        2,688        129      4.6
CN2016500000000   20     165   Rush County, KS                                   2015         1,800        1,737         63      3.5
CN2016700000000   20     167   Russell County, KS                                2015         3,744        3,604        140      3.7
CN2016900000000   20     169   Saline County, KS                                 2015        30,954       29,791      1,163      3.8
CN2017100000000   20     171   Scott County, KS                                  2015         2,893        2,813         80      2.8
CN2017300000000   20     173   Sedgwick County, KS                               2015       247,439      235,654     11,785      4.8
CN2017500000000   20     175   Seward County, KS                                 2015        10,651       10,193        458      4.3
CN2017700000000   20     177   Shawnee County, KS                                2015        91,478       87,603      3,875      4.2
CN2017900000000   20     179   Sheridan County, KS                               2015         1,486        1,453         33      2.2
CN2018100000000   20     181   Sherman County, KS                                2015         3,099        3,009         90      2.9
CN2018300000000   20     183   Smith County, KS                                  2015         2,099        2,018         81      3.9
CN2018500000000   20     185   Stafford County, KS                               2015         2,189        2,101         88      4.0
CN2018700000000   20     187   Stanton County, KS                                2015         1,064        1,032         32      3.0
CN2018900000000   20     189   Stevens County, KS                                2015         3,187        3,068        119      3.7
CN2019100000000   20     191   Sumner County, KS                                 2015        11,109       10,615        494      4.4
CN2019300000000   20     193   Thomas County, KS                                 2015         4,427        4,310        117      2.6
CN2019500000000   20     195   Trego County, KS                                  2015         1,513        1,460         53      3.5
CN2019700000000   20     197   Wabaunsee County, KS                              2015         3,742        3,598        144      3.8
CN2019900000000   20     199   Wallace County, KS                                2015           879          855         24      2.7
CN2020100000000   20     201   Washington County, KS                             2015         3,137        3,039         98      3.1
CN2020300000000   20     203   Wichita County, KS                                2015         1,258        1,221         37      2.9
CN2020500000000   20     205   Wilson County, KS                                 2015         4,019        3,755        264      6.6
CN2020700000000   20     207   Woodson County, KS                                2015         1,615        1,534         81      5.0
CN2020900000000   20     209   Wyandotte County, KS                              2015        76,349       71,773      4,576      6.0
CN2100100000000   21     001   Adair County, KY                                  2015         7,219        6,707        512      7.1
CN2100300000000   21     003   Allen County, KY                                  2015         8,668        8,250        418      4.8
CN2100500000000   21     005   Anderson County, KY                               2015        11,339       10,877        462      4.1
CN2100700000000   21     007   Ballard County, KY                                2015         3,600        3,355        245      6.8
CN2100900000000   21     009   Barren County, KY                                 2015        18,429       17,486        943      5.1
CN2101100000000   21     011   Bath County, KY                                   2015         4,684        4,327        357      7.6
CN2101300000000   21     013   Bell County, KY                                   2015         8,719        7,979        740      8.5
CN2101500000000   21     015   Boone County, KY                                  2015        65,619       62,983      2,636      4.0
CN2101700000000   21     017   Bourbon County, KY                                2015         9,742        9,288        454      4.7
CN2101900000000   21     019   Boyd County, KY                                   2015        18,300       17,058      1,242      6.8
CN2102100000000   21     021   Boyle County, KY                                  2015        12,015       11,358        657      5.5
CN2102300000000   21     023   Bracken County, KY                                2015         3,723        3,492        231      6.2
CN2102500000000   21     025   Breathitt County, KY                              2015         3,814        3,443        371      9.7
CN2102700000000   21     027   Breckinridge County, KY                           2015         7,651        7,185        466      6.1
CN2102900000000   21     029   Bullitt County, KY                                2015        39,420       37,652      1,768      4.5
CN2103100000000   21     031   Butler County, KY                                 2015         5,092        4,795        297      5.8
CN2103300000000   21     033   Caldwell County, KY                               2015         5,299        5,006        293      5.5
CN2103500000000   21     035   Calloway County, KY                               2015        18,544       17,693        851      4.6
CN2103700000000   21     037   Campbell County, KY                               2015        47,793       45,840      1,953      4.1
CN2103900000000   21     039   Carlisle County, KY                               2015         2,226        2,096        130      5.8
CN2104100000000   21     041   Carroll County, KY                                2015         5,007        4,733        274      5.5
CN2104300000000   21     043   Carter County, KY                                 2015         9,929        8,937        992     10.0
CN2104500000000   21     045   Casey County, KY                                  2015         6,504        6,133        371      5.7
CN2104700000000   21     047   Christian County, KY                              2015        24,932       23,368      1,564      6.3
CN2104900000000   21     049   Clark County, KY                                  2015        16,870       16,002        868      5.1
CN2105100000000   21     051   Clay County, KY                                   2015         5,282        4,775        507      9.6
CN2105300000000   21     053   Clinton County, KY                                2015         3,791        3,477        314      8.3
CN2105500000000   21     055   Crittenden County, KY                             2015         3,717        3,513        204      5.5
CN2105700000000   21     057   Cumberland County, KY                             2015         2,866        2,696        170      5.9
CN2105900000000   21     059   Daviess County, KY                                2015        45,598       43,527      2,071      4.5
CN2106100000000   21     061   Edmonson County, KY                               2015         4,680        4,355        325      6.9
CN2106300000000   21     063   Elliott County, KY                                2015         2,036        1,829        207     10.2
CN2106500000000   21     065   Estill County, KY                                 2015         5,192        4,874        318      6.1
CN2106700000000   21     067   Fayette County, KY                                2015       167,924      161,561      6,363      3.8
CN2106900000000   21     069   Fleming County, KY                                2015         6,071        5,691        380      6.3
CN2107100000000   21     071   Floyd County, KY                                  2015        11,551       10,468      1,083      9.4
CN2107300000000   21     073   Franklin County, KY                               2015        24,316       23,294      1,022      4.2
CN2107500000000   21     075   Fulton County, KY                                 2015         2,062        1,905        157      7.6
CN2107700000000   21     077   Gallatin County, KY                               2015         3,842        3,646        196      5.1
CN2107900000000   21     079   Garrard County, KY                                2015         7,492        7,109        383      5.1
CN2108100000000   21     081   Grant County, KY                                  2015        11,085       10,503        582      5.3
CN2108300000000   21     083   Graves County, KY                                 2015        15,113       14,184        929      6.1
CN2108500000000   21     085   Grayson County, KY                                2015        10,502        9,804        698      6.6
CN2108700000000   21     087   Green County, KY                                  2015         4,963        4,701        262      5.3
CN2108900000000   21     089   Greenup County, KY                                2015        13,737       12,703      1,034      7.5
CN2109100000000   21     091   Hancock County, KY                                2015         3,888        3,697        191      4.9
CN2109300000000   21     093   Hardin County, KY                                 2015        46,591       44,310      2,281      4.9
CN2109500000000   21     095   Harlan County, KY                                 2015         6,985        6,107        878     12.6
CN2109700000000   21     097   Harrison County, KY                               2015         8,321        7,939        382      4.6
CN2109900000000   21     099   Hart County, KY                                   2015         7,665        7,275        390      5.1
CN2110100000000   21     101   Henderson County, KY                              2015        21,415       20,394      1,021      4.8
CN2110300000000   21     103   Henry County, KY                                  2015         7,660        7,309        351      4.6
CN2110500000000   21     105   Hickman County, KY                                2015         1,926        1,810        116      6.0
CN2110700000000   21     107   Hopkins County, KY                                2015        19,114       18,028      1,086      5.7
CN2110900000000   21     109   Jackson County, KY                                2015         4,188        3,818        370      8.8
CN2111100000000   21     111   Jefferson County, KY                              2015       377,461      359,625     17,836      4.7
CN2111300000000   21     113   Jessamine County, KY                              2015        25,263       24,218      1,045      4.1
CN2111500000000   21     115   Johnson County, KY                                2015         7,158        6,531        627      8.8
CN2111700000000   21     117   Kenton County, KY                                 2015        83,262       79,629      3,633      4.4
CN2111900000000   21     119   Knott County, KY                                  2015         4,709        4,232        477     10.1
CN2112100000000   21     121   Knox County, KY                                   2015         9,730        8,940        790      8.1
CN2112300000000   21     123   Larue County, KY                                  2015         5,858        5,563        295      5.0
CN2112500000000   21     125   Laurel County, KY                                 2015        23,379       21,933      1,446      6.2
CN2112700000000   21     127   Lawrence County, KY                               2015         4,969        4,499        470      9.5
CN2112900000000   21     129   Lee County, KY                                    2015         1,974        1,804        170      8.6
CN2113100000000   21     131   Leslie County, KY                                 2015         2,867        2,550        317     11.1
CN2113300000000   21     133   Letcher County, KY                                2015         6,603        5,843        760     11.5
CN2113500000000   21     135   Lewis County, KY                                  2015         4,789        4,368        421      8.8
CN2113700000000   21     137   Lincoln County, KY                                2015         9,031        8,428        603      6.7
CN2113900000000   21     139   Livingston County, KY                             2015         3,678        3,416        262      7.1
